UID,Name,Position,Pens Saved Ratio,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
36530503,Dani Tudela,GK,14%,7,12,2,7,15,7,5,2,12,8,9,6,10,13,13,1,4,1,8,6,5,5,3,2,3,3,4,6,1,3,1,2,4,2,2,1,12,10,9,5,13,5,6,5,13,13,9,10,10,4,14,12,12,11,12,8,19,- -  -,
36524152,Edu Oliva,GK,50%,12,13,6,11,9,9,2,5,13,7,9,5,10,13,1,2,8,1,7,6,5,5,1,3,2,1,1,5,1,1,3,3,6,2,2,1,7,12,7,5,7,9,7,5,13,10,6,11,19,4,10,1,6,11,13,11,20,- -  -,
36522053,Jordan Lipai,GK,25%,9,11,2,10,13,10,1,4,6,5,6,2,10,6,5,1,8,2,1,2,1,1,1,1,1,3,1,1,1,3,2,1,4,2,2,1,10,8,5,5,6,1,3,6,12,10,3,13,9,3,8,7,11,14,10,10,11,- -  -,Ama
36077956,Lefteris Choutesiotis,GK,20%,10,13,12,13,10,11,10,11,12,11,13,10,10,11,12,2,11,3,10,11,10,11,2,1,2,2,8,7,6,2,2,3,11,3,2,9,12,9,13,6,13,11,11,9,14,13,8,12,14,4,11,10,10,14,11,11,10,- -  -,
36047451,Nikos Melissas,GK,13%,9,13,12,14,13,10,10,13,11,11,12,10,8,11,12,2,7,2,11,8,6,5,3,2,2,2,9,7,6,2,2,1,9,2,3,10,14,11,12,4,12,12,9,12,14,12,10,13,13,6,15,13,6,12,13,11,13,- -  -,
35018013,Kevin Trapp,GK,33%,13,14,14,13,15,10,10,16,8,15,14,16,13,14,12,6,9,1,16,17,7,10,5,1,3,1,10,8,7,1,3,3,9,4,3,10,13,12,10,10,14,11,17,12,17,15,12,15,16,4,5,15,5,17,15,14,17,- -  -,
35015110,Frank Lehmann,GK,50%,9,11,12,16,12,9,12,11,5,10,10,9,11,11,14,4,8,3,11,13,9,11,3,2,2,3,9,8,8,1,3,2,9,2,3,8,13,11,12,4,11,9,11,5,13,7,10,12,15,4,5,14,3,16,14,12,14,- -  -,
35015008,Sascha Burchert,GK,17%,13,14,13,13,12,13,13,13,9,12,13,10,12,9,12,5,8,3,13,11,12,11,4,1,2,2,8,5,2,2,1,3,12,3,1,7,14,12,13,14,13,12,12,13,15,14,12,10,9,6,5,8,8,12,15,14,7,- -  -,
34001981,Brice Maubleu,GK,67%,9,12,15,15,13,8,13,15,8,12,14,12,12,11,17,5,12,2,12,12,10,10,4,1,3,3,8,8,7,2,1,1,9,3,1,8,14,12,13,6,12,11,13,9,12,8,11,12,13,7,11,9,10,15,15,13,15,- -  -,
34001205,Simon Pontdemé,GK,33%,7,12,13,13,14,8,11,12,8,13,13,12,13,12,12,8,9,10,11,11,8,10,5,1,2,2,7,9,9,3,2,1,10,5,3,7,13,11,11,7,11,10,12,11,12,12,10,13,12,5,8,13,9,13,15,3,15,- -  -,Opt
34000306,Matthieu Pichot,GK,25%,9,11,14,12,14,8,14,12,8,11,14,10,12,11,14,5,12,1,11,11,7,6,4,3,3,1,7,7,3,1,2,3,8,2,3,7,12,11,13,7,12,9,11,6,13,11,7,12,13,3,8,15,8,10,11,3,16,- -  -,
33020908,Jesse Joronen,GK,20%,10,14,11,17,9,9,13,13,13,11,14,9,11,11,14,3,8,2,14,10,6,5,3,3,1,2,5,4,5,3,2,2,6,4,1,6,16,15,13,7,12,13,15,7,15,13,15,17,12,2,11,12,10,16,14,14,14,- -  -,
33001438,Lukás Hrádecký,GK,33%,13,14,13,15,15,10,11,12,10,11,14,13,14,12,14,8,13,1,10,13,8,12,2,1,3,3,9,2,6,2,1,1,11,8,3,8,15,15,13,11,14,13,17,9,17,14,16,15,15,8,6,14,3,12,14,2,14,- -  -,
30052373,Anthony Taiwia,GK,29%,8,10,2,12,15,10,5,5,11,10,12,5,11,13,4,2,10,1,6,6,5,5,4,2,3,1,2,5,1,2,1,3,6,2,2,1,13,10,7,12,11,11,7,10,6,5,4,10,13,8,7,14,11,12,9,8,15,- -  -,Int
30052369,Serge Daniel,GK,13%,10,10,6,14,13,9,2,7,10,7,12,4,11,13,11,1,10,3,9,6,5,5,3,1,3,2,1,3,1,3,2,2,6,1,1,2,13,12,8,5,8,10,5,9,4,5,4,7,17,4,12,15,5,13,10,11,19,- -  -,
30045975,Flamur Gashi,GK,67%,8,9,8,15,7,12,5,7,5,8,13,8,6,13,5,2,13,1,10,8,4,7,4,3,1,3,2,6,1,2,3,3,6,1,1,5,12,12,11,5,12,7,10,10,14,14,8,12,10,2,6,7,7,12,9,12,8,- -  -,
29222618,El Mehdi Benabid,GK,50%,10,9,8,12,9,9,7,7,12,14,15,9,10,14,6,2,12,3,9,8,8,7,4,2,3,1,2,7,1,3,3,3,12,3,3,2,14,14,11,5,13,9,13,5,13,5,10,11,18,3,9,12,10,11,7,10,15,- -  -,
29178757,Abel Mamo,GK,33%,12,11,7,6,15,12,4,4,12,9,8,8,11,11,8,2,13,2,6,7,6,6,4,1,3,3,1,6,1,1,2,1,11,2,1,3,9,11,8,11,13,8,9,5,13,10,10,9,9,3,14,1,13,13,12,11,14,- -  -,Inj
29175210,Rory Brown,GK,50%,11,10,7,10,14,10,2,9,11,10,14,7,9,12,15,1,13,1,11,7,6,5,3,1,3,2,8,8,1,3,3,3,8,3,3,9,8,9,11,5,10,12,9,7,10,5,9,10,10,2,7,8,6,12,9,11,12,- -  -,
29156212,Robert Sánchez,GK,25%,12,13,13,18,7,10,12,14,8,13,14,14,11,11,10,9,7,3,12,12,10,9,5,2,3,1,12,7,2,2,2,2,13,3,1,13,18,17,12,11,15,15,14,10,15,14,14,11,12,3,3,9,9,10,8,16,14,- -  -,Set
29156091,Andrew Fisher,GK,67%,10,12,11,14,12,10,11,12,8,11,11,13,13,12,7,10,8,12,15,14,11,11,1,1,1,2,11,2,5,1,1,1,11,2,3,10,12,9,10,11,14,16,14,5,13,8,11,12,13,8,8,9,4,10,10,2,12,- -  -,
29137172,Aaron Ramsdale,GK,33%,8,16,10,14,11,7,12,14,12,13,15,14,13,14,16,10,14,9,13,15,15,10,4,3,2,1,12,6,6,3,2,2,13,4,1,12,14,15,14,10,15,16,16,10,16,11,16,16,16,5,7,15,4,16,12,11,14,- -  -,
29132082,Marko Maroši,GK,25%,11,13,10,10,12,12,12,10,8,11,11,11,12,12,15,3,11,2,12,12,11,11,5,2,2,2,11,7,1,3,2,1,13,2,3,10,13,11,13,10,12,11,10,12,13,8,13,9,12,4,6,10,7,11,14,13,14,- -  -,Set
29130591,Lewis Brass,GK,50%,9,12,5,6,13,7,4,5,11,8,9,6,4,12,6,2,11,3,6,5,5,4,2,1,2,2,3,4,1,2,3,1,2,3,1,1,9,8,9,5,12,6,8,8,12,6,3,12,16,7,10,11,5,13,12,12,14,- -  -,
29130341,Max O'Leary,GK,56%,11,15,8,12,13,9,12,13,7,12,12,13,12,11,11,7,9,11,13,12,14,12,5,3,1,3,14,7,3,3,2,1,14,4,3,9,13,11,12,6,10,15,12,10,13,8,13,13,11,5,6,11,3,11,13,16,12,- -  -,
29114970,Dorian Grange,GK,17%,12,13,13,12,13,11,14,13,7,11,14,10,9,8,12,6,8,3,10,9,9,9,4,2,3,2,9,7,5,1,3,1,9,3,2,8,12,13,11,8,12,11,12,14,13,9,9,10,13,3,7,8,7,12,12,3,13,- -  -,
29114950,Gauthier Gallon,GK,40%,9,12,14,12,13,9,13,14,12,12,15,12,13,11,11,8,10,1,11,13,10,10,2,2,2,2,10,6,2,3,2,3,11,5,2,10,11,13,15,10,13,15,13,8,15,13,12,13,13,8,12,13,7,13,10,2,11,- -  -,
29114915,Christoffer Mafoumbi,GK,67%,10,10,17,18,15,9,10,16,8,11,12,12,10,7,11,5,8,7,10,10,7,9,5,2,2,2,8,8,8,2,1,1,7,1,1,8,13,11,7,9,9,10,11,9,14,10,11,11,20,5,13,6,6,11,10,3,20,- -  -,
29075816,Max Crocombe,GK,17%,11,12,8,16,7,11,14,11,10,11,11,9,10,9,12,3,7,1,8,14,8,12,4,2,1,1,9,5,3,3,2,2,7,3,3,8,13,12,10,8,10,12,10,12,11,13,8,14,11,3,12,4,13,14,14,9,15,- -  -,Inj
29022619,Alexandre Letellier,GK,50%,7,12,16,15,14,8,12,15,7,12,13,12,14,11,12,7,11,2,13,11,10,12,6,3,1,1,10,7,2,1,2,1,8,2,1,8,13,12,14,6,13,11,12,12,13,8,11,10,14,5,7,8,7,14,14,12,14,- -  -,
29022550,Jeroen Zoet,GK,33%,9,12,12,14,15,10,15,12,7,13,11,13,12,11,18,4,13,1,14,14,14,17,1,3,1,1,8,5,3,2,3,1,11,2,2,11,13,13,14,6,13,12,14,10,15,13,13,17,14,3,7,15,7,18,15,13,18,- -  -,
29021885,Joe Day,GK,20%,8,12,10,12,11,9,14,12,9,9,8,12,10,10,17,2,12,1,12,14,10,10,4,1,1,1,6,5,1,1,3,1,8,4,3,6,11,12,10,7,10,11,12,10,14,3,12,6,12,2,4,12,6,18,17,12,17,- -  -,Inj
28110962,Anthony Patterson,GK,22%,13,14,6,13,11,13,5,9,13,12,15,11,14,10,8,2,14,3,9,11,10,9,2,3,3,1,10,4,1,1,2,1,9,3,1,11,13,10,8,5,12,11,11,12,13,13,11,12,14,8,5,15,9,11,10,12,16,- -  -,Inj
28109136,Alex Lang,GK,25%,14,13,9,5,13,11,8,7,10,7,14,9,11,6,10,1,15,3,10,9,8,8,3,2,3,3,8,4,1,3,2,2,5,3,3,4,5,6,3,1,9,5,9,1,12,4,6,12,9,1,12,12,5,12,14,12,16,- -  -,Ama
28101724,Shamal George,GK,33%,9,13,9,14,11,9,9,11,9,11,12,11,11,9,14,4,4,2,11,11,9,11,1,2,6,1,10,1,4,1,8,4,8,4,7,10,15,12,11,13,12,9,13,8,14,13,10,13,13,9,5,11,7,12,10,1,12,- -  -,
28100724,Daniel Grimshaw,GK,25%,11,14,11,11,13,11,12,9,8,10,13,11,16,11,15,3,6,3,13,13,12,11,4,2,1,1,11,7,2,3,2,1,11,4,3,10,12,8,7,14,12,14,13,11,15,13,11,11,13,4,9,20,11,12,12,12,14,- -  -,
28095217,Owen Evans,GK,13%,8,13,12,15,12,8,13,13,5,13,11,10,11,10,12,7,9,2,12,10,10,12,2,2,3,3,10,4,1,2,1,3,12,3,3,8,12,12,11,9,10,14,12,9,13,10,12,13,13,5,4,12,6,12,8,13,13,- -  -,
28091347,Freddie Woodman,GK,20%,10,15,12,15,12,9,13,13,10,13,10,11,15,12,12,5,10,2,16,11,7,11,4,2,3,2,10,9,7,3,1,1,8,2,1,8,14,13,13,8,14,12,14,13,14,12,12,11,16,5,5,13,5,13,10,15,14,- -  -,
28090965,Magnus Norman,GK,25%,10,12,10,15,11,10,12,11,10,8,13,8,10,10,12,3,11,1,12,13,9,12,3,1,1,1,9,4,6,2,1,3,8,1,3,11,15,9,10,8,9,10,13,5,13,4,6,11,13,8,7,6,8,10,12,13,7,- -  -,Opt
28090454,Brad Collins,GK,25%,12,12,9,13,12,12,11,12,12,12,12,11,12,11,14,2,9,3,11,11,11,10,4,2,2,3,7,5,1,1,1,2,11,3,3,10,13,11,11,5,11,15,12,8,13,14,12,10,11,3,6,6,8,13,7,11,14,- -  -,
28088504,Luke McGee,GK,40%,8,14,9,15,9,8,12,13,9,16,10,12,10,9,10,2,10,2,15,10,11,10,4,1,3,2,6,8,3,3,1,3,8,2,3,5,13,14,13,13,11,13,15,6,13,13,13,10,12,3,9,11,8,10,10,14,10,- -  -,
28085583,Joel Pereira,GK,29%,14,14,10,15,15,12,9,14,15,10,11,11,9,10,13,9,7,5,14,12,6,12,3,3,2,3,9,6,2,1,3,2,11,2,1,8,14,9,9,13,12,15,11,10,13,15,8,14,12,4,6,12,5,16,9,12,20,- -  -,
28068193,Kieran O'Hara,GK,29%,9,11,12,15,13,9,13,11,12,13,12,13,12,8,12,3,12,3,12,10,10,12,2,3,3,3,9,5,2,1,1,1,8,5,3,10,13,13,12,6,11,11,12,12,13,9,11,14,12,12,5,12,8,8,10,14,7,- -  -,
28059819,Gareth Deane,GK,25%,11,11,8,10,12,8,13,9,4,9,12,8,8,7,17,4,5,4,8,11,11,8,4,2,3,1,12,7,5,3,2,1,12,2,3,8,10,12,10,7,10,17,10,10,10,6,11,14,11,3,5,11,7,15,16,11,18,- -  -,
28047905,Lee Burge,GK,25%,10,13,10,13,13,10,10,12,4,10,10,10,11,10,13,6,6,9,11,9,4,10,3,2,3,1,11,5,8,3,3,3,10,2,3,6,13,10,10,5,12,9,13,7,14,12,10,12,11,10,9,8,5,14,12,13,14,- -  -,
28047892,Lee Nicholls,GK,20%,9,12,12,15,15,8,14,12,10,10,11,11,11,12,10,10,11,9,13,12,7,10,4,3,1,2,10,8,2,3,3,2,10,3,1,10,15,15,16,12,16,11,14,9,14,8,12,10,15,2,6,11,2,12,7,11,11,- -  -,
28018193,Péter Gulácsi,GK,14%,12,13,14,14,13,10,12,15,8,16,13,13,17,11,12,3,12,1,8,14,8,10,4,2,1,3,10,7,3,3,3,3,11,2,1,9,14,13,10,8,16,13,16,11,16,15,11,16,17,5,4,15,4,17,14,13,18,- -  -,
28016339,Niclas Heimann,GK,40%,9,11,10,15,13,10,11,11,1,8,8,12,10,8,12,3,5,2,10,6,10,12,1,3,1,1,9,1,3,1,1,3,8,3,2,10,16,9,10,4,12,12,13,3,13,8,9,15,15,5,3,14,5,15,16,14,16,- -  -,
26040414,Ioakeim Toubas,GK,25%,12,14,10,14,13,13,11,10,8,10,9,11,6,11,12,6,7,3,12,11,9,12,3,3,2,1,10,4,5,3,3,3,11,2,1,10,13,14,6,13,13,13,14,12,14,13,10,11,13,4,5,11,8,15,13,3,12,- -  -,
25058155,Ondřej Mach,GK,40%,10,12,6,12,11,8,4,4,15,5,7,6,7,13,16,2,12,2,10,6,4,5,3,2,1,3,2,4,1,2,1,2,5,3,2,1,10,11,10,5,13,12,9,9,13,7,5,10,12,3,11,4,5,11,10,8,10,- -  -,
25058063,Matouš Trmal,GK,25%,10,12,14,17,13,10,13,15,12,9,13,11,15,9,16,13,4,3,13,11,4,6,5,3,1,3,8,7,3,2,1,2,8,3,1,8,15,12,11,5,12,10,14,14,16,7,9,13,13,4,11,8,7,13,10,14,9,- -  -,
25052754,Martin Jedlička,GK,29%,11,14,9,13,10,8,14,11,9,13,12,12,13,12,15,2,12,10,12,12,12,10,4,2,1,1,5,7,3,3,2,3,12,3,2,9,11,11,10,9,15,13,14,9,14,10,12,10,14,4,5,6,6,10,11,16,17,- -  -,
25052501,Filip Nguyen,GK,33%,12,17,7,11,6,12,9,9,6,12,8,14,13,12,11,13,6,4,12,8,5,3,5,6,3,2,7,4,3,2,5,4,7,3,2,3,16,9,8,12,13,14,11,11,12,10,15,11,14,9,7,13,13,11,10,3,10,- -  -,Int
24065549,Mario Mustapić,GK,25%,9,14,8,13,11,6,1,6,11,10,9,9,9,13,16,3,1,3,8,6,6,6,2,3,3,3,2,4,1,3,1,2,10,3,3,4,13,8,7,5,13,10,10,8,9,11,8,12,11,8,13,15,6,11,10,11,13,- -  -,
24058108,Renato Josipović,GK,25%,9,13,10,13,13,7,9,13,15,12,12,9,10,12,9,3,13,3,11,11,10,10,3,2,2,2,5,7,6,3,3,1,5,2,3,6,13,12,10,7,10,9,13,12,13,10,11,9,13,4,14,6,5,9,8,10,10,- -  -,
24056362,Dominik Kotarski,GK,25%,10,12,13,15,12,9,11,13,15,12,9,12,9,10,12,2,11,3,13,12,11,11,4,1,1,1,10,5,2,2,2,1,11,1,3,9,15,14,14,10,12,11,14,8,13,14,10,15,11,7,10,10,7,12,10,11,9,- -  -,
24044416,Ivan Filipović,GK,33%,9,11,11,19,7,10,12,16,10,13,15,9,12,10,7,3,12,1,11,8,5,8,5,1,3,2,8,10,9,3,3,1,8,2,1,7,18,14,12,12,12,12,11,8,12,8,11,12,13,7,12,5,5,12,7,12,6,- -  -,Opt
23490800,Abdelkarim Saleh,GK,33%,9,10,4,15,10,10,6,7,7,12,11,8,10,13,14,3,11,1,8,7,6,6,1,3,2,2,3,6,1,1,3,2,9,2,2,2,14,8,9,5,7,6,9,7,13,6,6,11,14,5,6,13,13,11,12,12,12,- -  -,
23480587,Ali Daher,GK,75%,14,10,8,13,11,12,5,7,10,9,12,8,10,12,3,3,10,1,14,5,7,7,2,1,3,2,4,7,1,3,2,3,11,3,2,1,14,14,13,5,9,10,8,12,7,13,7,10,16,6,11,1,5,11,12,9,14,- -  -,
23478678,Ali Sabeh,GK,33%,11,12,8,11,15,14,5,6,14,8,10,8,9,14,19,1,8,1,12,8,7,7,3,1,3,1,6,6,1,2,2,1,8,2,3,4,12,13,8,5,9,8,11,9,14,8,8,7,13,1,5,4,9,11,13,12,19,- -  -,
23478158,Mohamad Al-Masri,GK,25%,7,16,7,11,17,11,3,6,11,9,11,8,11,9,13,1,12,2,10,7,6,6,5,2,1,2,1,8,1,2,3,2,8,4,3,2,13,9,13,6,13,12,9,11,13,7,6,13,15,1,10,6,11,12,10,11,17,- -  -,
23477713,Yazan Ourabi,GK,67%,13,10,7,10,11,11,6,6,10,8,11,8,12,13,5,2,4,2,9,7,6,6,3,2,2,1,2,8,1,3,1,2,7,3,3,1,12,10,12,5,13,7,10,12,13,6,9,10,14,6,7,12,8,10,12,15,11,- -  -,
23477465,Anas Al-Bitar,GK,25%,11,10,8,13,13,12,3,7,5,11,11,10,9,14,3,2,9,1,11,7,6,7,6,2,1,3,6,7,1,2,2,2,12,2,2,2,11,13,5,5,13,14,10,11,12,9,9,10,18,2,12,3,5,12,11,11,10,- -  -,
23477373,Ahmad Al-Sheikh,GK,20%,11,12,8,11,12,13,1,6,9,11,15,7,10,12,15,3,11,2,10,7,7,6,2,3,1,3,2,4,1,3,2,2,9,2,3,6,14,10,13,5,14,9,12,6,8,6,5,12,10,6,9,3,11,9,10,12,10,- -  -,Int
23465780,Habib Far Abbasi,GK,20%,13,11,9,8,10,13,4,11,6,12,12,7,9,14,9,2,8,2,12,9,8,8,2,1,3,1,1,6,1,2,3,1,12,3,1,2,12,12,9,5,14,8,7,8,14,11,6,11,16,7,14,8,6,9,11,14,13,- -  -,
23443698,Abdullatif Nassan,GK,50%,2,16,11,11,8,3,6,4,9,9,15,12,10,10,12,2,10,2,11,12,6,6,2,2,2,3,6,6,4,1,1,3,8,1,1,4,11,14,15,5,14,13,7,10,12,13,8,12,11,2,12,14,9,13,9,11,14,- -  -,
23438972,Khaled Ibrahim,GK,17%,13,6,8,11,7,10,6,6,5,11,13,6,10,14,5,3,13,1,11,7,7,6,2,2,1,2,1,4,1,1,2,2,9,3,2,5,12,9,12,10,12,11,9,12,14,5,7,12,20,4,10,12,9,12,14,14,18,- -  -,Int
23438953,Ahmad Madania,GK,17%,9,10,4,8,10,8,3,6,13,11,11,7,7,14,4,3,13,2,12,9,8,8,3,3,3,3,1,5,1,2,2,2,10,3,1,4,10,12,13,5,13,12,10,15,13,10,7,11,12,6,5,13,8,13,11,13,17,- -  -,Int
23400745,Jasem Adel,GK,67%,12,8,7,9,7,12,6,7,6,8,11,7,12,13,6,1,9,2,11,7,5,7,4,3,3,1,2,7,1,2,3,2,5,3,3,7,13,10,13,13,14,9,8,12,10,13,9,13,13,5,9,6,13,12,11,9,19,- -  -,
23386908,Haider Ali,GK,67%,9,6,8,12,8,10,5,6,7,6,15,7,12,8,12,3,5,1,10,7,6,6,5,1,2,3,3,6,1,2,2,3,8,1,3,4,13,10,8,11,12,11,12,10,13,11,9,9,12,5,12,5,5,15,11,10,13,- -  -,
23359977,Yousef Hassan,GK,25%,12,12,11,11,12,9,9,8,9,11,12,11,11,13,14,12,11,10,14,12,12,12,9,8,7,7,13,9,12,11,11,8,7,8,9,10,11,12,11,12,11,10,9,10,12,12,12,12,13,3,13,12,7,10,10,10,12,- -  -,Int
23355171,Justin Escobar,GK,20%,8,8,3,3,14,4,2,2,8,6,13,3,3,12,12,2,11,2,4,3,2,2,2,3,1,3,1,4,1,2,1,1,6,2,3,2,5,4,4,5,3,3,6,5,12,10,5,9,10,5,8,1,11,8,10,10,17,- -  -,Ama
23325137,Ahmed Basil Fadhil,GK,25%,11,12,7,10,8,13,3,11,11,10,12,6,9,13,16,3,5,1,10,9,8,7,4,2,3,1,5,6,1,1,3,1,10,1,2,6,13,9,10,5,13,10,8,7,13,9,10,10,10,3,9,7,13,10,10,13,10,- -  -,
23320744,Jalal Hassan,GK,33%,9,14,9,8,10,10,5,6,5,13,15,7,14,13,14,3,14,2,10,8,8,7,4,1,3,3,4,5,1,1,1,1,9,3,2,1,13,12,11,5,13,8,9,9,13,12,7,12,20,7,6,11,8,10,12,13,11,- -  -,Int
23303309,Sultan Saleh,GK,33%,13,6,7,9,13,13,1,5,11,10,15,7,10,9,13,1,13,1,13,8,7,6,4,2,3,2,1,6,1,3,3,2,11,2,2,1,11,7,6,5,13,13,12,9,12,7,9,10,10,8,5,6,8,8,10,13,12,- -  -,Inj
23281382,Nattapong Kajornmalee,GK,33%,12,11,10,11,13,8,8,10,10,9,10,8,11,9,13,1,7,2,10,11,6,3,5,3,2,2,7,7,6,1,2,3,7,2,1,5,11,11,10,5,10,8,10,11,11,10,9,12,11,7,4,12,12,13,11,12,20,- -  -,
23279607,Thanachai Noorach,GK,33%,12,11,8,9,11,10,9,10,7,9,10,10,11,10,6,1,8,2,11,9,3,2,3,3,2,2,7,4,7,3,1,2,10,3,1,6,10,10,9,4,12,10,11,6,12,8,9,9,12,3,5,8,6,9,10,13,18,- -  -,
23254043,Farzin Garousian,GK,67%,11,16,8,14,7,12,7,6,8,10,12,6,6,13,4,1,12,1,13,8,7,7,4,2,2,1,1,8,1,2,3,3,9,3,2,5,13,12,9,8,13,13,11,13,9,11,7,13,10,1,6,14,8,13,11,10,18,- -  -,
23252223,Fahad Talib,GK,25%,11,17,8,14,12,12,7,6,10,12,15,9,8,12,9,3,9,3,12,8,8,7,3,3,2,3,8,7,1,2,3,1,5,2,3,5,13,8,11,5,13,12,7,13,13,11,9,13,11,3,8,13,5,11,11,10,18,- -  -,Int
23239116,Fahad Mohammed,GK,33%,14,8,10,9,13,14,8,7,5,9,11,9,9,9,5,2,12,1,14,10,9,8,1,2,1,3,8,5,2,2,3,1,13,3,3,8,9,11,15,13,12,11,12,14,12,11,10,10,15,6,13,14,9,9,11,12,15,- -  -,
23236928,Khaled Athamneh,GK,33%,4,6,6,14,12,4,5,9,9,10,9,7,12,13,9,1,7,2,7,7,6,6,5,1,3,3,1,6,1,3,3,2,9,3,2,1,13,9,7,5,13,7,6,10,11,11,7,11,20,1,10,11,13,10,9,11,15,- -  -,Inj
23223201,Usman Khan,GK,50%,9,12,4,12,14,9,2,4,13,2,14,3,5,8,9,3,7,1,7,4,2,2,1,3,3,3,1,5,1,1,2,1,2,2,1,1,12,6,7,5,11,7,4,8,9,7,5,10,11,5,13,14,15,10,11,9,20,- -  -,Ctr
23216168,Tanveer Mumtaz,GK,20%,9,12,5,11,12,11,4,3,9,6,15,4,6,8,18,2,12,3,6,5,4,5,1,1,1,1,2,2,1,3,1,3,4,1,2,3,9,7,6,5,12,6,5,12,7,9,5,10,10,2,5,1,9,12,11,10,17,- -  -,
23208529,Mohammed Al-Owais,GK,33%,12,12,11,12,13,12,11,9,12,10,11,11,12,11,13,15,13,9,10,11,8,9,11,7,12,6,10,6,12,11,11,7,11,7,8,12,12,11,10,12,12,11,16,7,18,11,6,13,12,7,12,16,6,15,15,8,15,- -  -,Int
23192596,Seraj Al-Samad,GK,25%,10,5,6,14,9,10,6,6,6,7,11,6,7,13,19,1,12,2,8,7,2,6,2,3,2,3,2,4,1,1,1,1,8,3,2,1,13,13,12,5,13,6,9,10,13,8,5,12,12,2,6,8,10,14,11,9,10,- -  -,
23190657,Omar Edlebi,GK,33%,11,15,7,3,15,10,2,6,10,6,12,5,8,13,9,3,10,3,13,7,6,6,3,3,3,3,6,7,1,3,1,2,10,3,3,5,5,8,10,5,7,10,7,12,13,13,9,13,13,4,7,3,14,9,12,10,20,- -  -,
23158055,Humaid Abdulla,GK,25%,6,10,17,14,18,6,10,15,10,11,12,11,9,12,12,3,6,3,10,14,11,13,5,1,3,2,9,7,9,3,2,2,9,2,1,6,9,10,12,11,10,11,11,14,12,7,9,10,18,3,5,1,8,11,10,13,20,- -  -,
23158037,Ahmed Shambih,GK,33%,10,15,7,7,9,12,5,8,10,9,9,7,11,13,16,2,13,2,11,7,6,6,4,3,3,2,1,7,1,2,3,3,8,2,3,4,9,7,5,5,12,7,7,12,13,5,9,9,10,8,10,2,5,10,11,12,18,- -  -,
23158025,Adel Mohammed Al-Hosani,GK,17%,9,8,8,6,9,9,9,8,4,11,7,14,13,12,12,3,10,4,7,11,10,11,6,9,5,1,12,6,12,11,9,8,12,7,3,9,8,12,14,12,11,12,13,5,12,10,14,12,11,2,6,10,10,10,12,2,13,- -  -,
23155726,Saoud Mubarak Al-Khater,GK,33%,13,7,8,6,13,13,7,5,5,10,13,5,9,11,5,1,5,2,8,8,7,7,3,2,2,1,1,4,1,1,2,2,8,3,1,5,11,9,7,15,14,14,10,15,14,12,8,12,13,6,11,7,12,9,9,13,12,- -  -,
23155704,Khalifa Aboubacar N'Diaye,GK,40%,10,13,8,17,9,11,2,8,11,8,15,8,8,13,11,2,13,1,10,8,7,7,4,3,3,2,1,8,1,2,1,1,10,3,2,2,13,7,13,5,11,7,11,12,11,14,10,10,15,4,13,12,5,12,12,10,20,- -  -,
23151151,Sulaiman Abdulghafor,GK,33%,11,15,8,6,17,13,4,7,12,12,13,10,8,15,4,2,9,3,10,5,9,8,4,2,2,2,5,7,1,2,1,2,10,2,2,6,12,8,9,8,14,10,14,12,14,15,11,12,12,7,15,9,6,11,12,11,14,- -  -,Int
23098407,Samuel Cunningham,GK,25%,10,11,9,11,12,8,10,11,5,11,10,11,10,9,12,3,4,3,12,7,3,2,3,1,3,3,9,5,6,3,3,2,9,3,3,6,11,10,7,11,12,9,10,12,12,10,13,11,12,7,8,11,5,10,11,10,14,- -  -,
23063113,Kawin Thamsatchanan,GK,33%,12,12,9,12,12,11,10,9,5,11,13,12,10,12,13,12,11,7,13,12,5,7,1,1,1,1,10,1,3,1,1,1,8,2,3,6,11,11,12,5,11,10,13,8,12,9,11,10,12,8,2,11,9,10,15,3,18,- -  -,Int
23056584,Arman Shahdadnejad,GK,25%,11,8,7,11,12,10,2,6,13,10,8,8,9,14,11,3,13,2,11,8,7,7,2,1,2,1,3,3,1,2,3,3,8,3,3,4,13,6,7,5,9,12,11,8,11,11,7,11,12,6,11,3,13,10,10,10,15,- -  -,
22056581,Dimitar Mitov,GK,17%,10,13,11,13,10,10,10,11,9,10,10,9,10,10,15,5,11,8,10,8,8,8,4,1,2,3,9,8,5,2,2,2,10,1,1,9,12,12,11,10,13,13,11,6,14,10,12,12,9,8,2,5,2,13,2,12,10,- -  -,Opt
22036713,Georgi Kitanov,GK,33%,10,11,11,14,11,9,10,13,8,10,11,12,10,10,12,2,11,3,11,12,8,11,2,2,3,3,7,2,9,1,2,2,8,5,3,4,12,10,11,12,10,11,12,13,11,12,12,13,11,5,8,12,10,13,9,2,8,- -  -,Opt
