UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000124287,Jack Hinshelwood,"DM, M (C)",3.61,13,8,13,11,14,13,12,13,15,9,14,10,14,10,12,5,13,9,12,11,12,15,9,9,6,7,8,7,10,9,7,14,7,6,12,7,3,3,1,3,3,1,2,3,2,3,3,- -  -,
29159021,Luke Russe,"DM, M (C)",2.62,8,9,7,4,8,8,9,7,13,10,9,4,12,5,19,3,9,3,8,12,8,16,5,4,4,3,5,5,4,3,5,8,5,4,10,5,3,3,1,2,2,2,2,1,1,3,1,- -  -,
2002094723,Artem Ivanov,"DM, M (C)",4.10,8,8,9,13,5,6,8,8,12,10,9,11,5,11,11,3,2,5,8,7,7,12,6,7,6,6,10,2,4,7,2,7,10,3,8,14,4,1,2,2,2,3,4,2,3,3,1,- -  -,Yth
2000161372,Anton Dworzak,"DM, M (C)",1.93,6,8,7,10,15,8,11,13,11,6,4,5,8,11,6,6,10,3,8,7,10,12,4,4,6,4,8,5,5,7,1,8,9,1,13,10,1,1,2,2,1,2,1,1,1,1,3,- -  -,
2000123627,George Abbott,"DM, M (C)",2.55,11,9,12,6,14,12,13,13,15,10,8,7,13,15,16,6,12,7,12,13,6,13,3,3,5,5,11,4,4,6,4,10,7,1,11,10,3,1,2,1,1,3,3,2,1,1,1,- -  -,
2002080765,Dominik Buttenschön,"DM, M (C)",2.73,7,11,8,12,9,7,9,8,12,9,10,5,6,7,6,4,7,6,7,11,7,14,4,5,4,4,7,7,5,5,3,6,4,6,12,8,4,2,3,2,1,2,2,2,3,1,3,- -  -,
2000200707,Nathan Mercer,"DM, M (LC)",1.82,8,11,7,3,15,10,8,9,11,7,5,3,6,10,5,5,11,3,5,5,4,10,2,1,2,1,8,3,1,8,1,5,9,1,10,6,2,2,3,3,2,1,4,2,2,3,2,- -  -,
2000205314,Ronny Wakelin,"DM, M (C)",4.84,4,7,10,9,15,6,4,4,12,7,5,11,4,14,7,6,10,4,7,9,12,6,6,3,6,3,13,5,6,4,1,7,9,5,8,8,3,3,3,1,1,3,3,1,2,3,3,- -  -,
2000214765,Ben Haddoch,"DM, M (C)",3.71,8,8,16,9,17,9,8,6,12,11,6,15,5,12,7,7,12,8,10,12,8,8,6,4,5,4,15,6,6,5,4,5,9,6,3,14,2,1,2,2,3,1,3,2,2,1,1,- -  -,
2002080661,Mathieu Gil,"DM, M (C)",4.53,12,12,16,3,10,11,15,12,6,13,17,10,10,14,16,7,2,9,8,10,11,15,6,6,11,8,12,4,7,13,4,10,13,9,10,16,2,1,3,1,3,1,1,3,4,2,3,- -  -,Int
29225909,Fabio Sole,"DM, M (C)",3.76,11,11,9,11,9,11,13,11,11,10,8,6,11,8,16,4,8,6,12,11,6,12,6,4,4,4,6,6,6,4,5,13,7,8,11,6,1,3,3,2,1,3,3,4,3,3,3,- -  -,
54003776,Ariel Borysiuk,"DM, M (C)",1.71,8,9,8,8,13,9,12,7,12,12,12,11,11,10,13,9,11,10,12,12,7,13,9,10,4,4,12,4,8,12,4,11,13,12,12,11,3,1,2,3,3,2,2,1,4,3,2,- -  -,Wnt
2002083114,Tyler Clarke,"DM, M (C)",2.27,6,5,15,7,13,5,5,3,8,11,9,13,6,12,9,4,6,7,10,13,10,8,5,4,7,3,12,7,3,5,3,4,9,5,4,9,3,1,3,1,4,2,1,3,1,3,1,- -  -,
67111494,Íñigo Eguaras,"DM, M (C)",1.43,4,6,6,10,9,3,6,3,9,14,11,17,11,14,14,13,13,7,15,14,16,10,10,9,7,7,16,9,9,11,3,11,16,10,11,15,1,1,2,1,3,2,2,2,3,2,3,- -  -,Inj
2002102700,Frantisek Jacko,"DM, M (C)",2.58,8,7,6,9,13,6,9,6,8,11,7,7,9,14,3,6,9,3,6,9,13,13,7,4,5,4,9,7,2,10,5,6,9,5,6,13,2,3,2,3,2,3,3,4,3,3,3,- -  -,
5112316,Josh Falkingham,"DM, M (C)",3.17,4,4,3,7,13,4,4,4,18,13,15,12,15,11,18,9,18,11,13,14,11,16,7,7,5,7,10,8,3,7,3,8,13,6,12,11,4,2,3,3,2,2,3,3,1,2,3,- -  -,
2002095207,Ricky Barnett,"DM, M (C)",3.85,8,9,11,4,12,8,10,7,11,13,14,15,6,13,13,8,6,5,11,10,12,12,7,4,7,5,15,7,3,6,3,7,13,4,9,13,2,1,1,2,3,3,3,3,2,2,3,- -  -,Loa
2002083787,Ryan Clarke,"DM, M (C), AM (R)",4.00,8,9,8,13,8,10,11,6,12,9,7,6,5,6,11,7,6,5,6,7,9,5,5,6,7,2,11,3,3,3,2,3,7,4,3,7,1,2,2,2,2,1,1,3,3,2,4,- -  -,
