,UID,Name,Position,Tck R,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
156,29063515.0,George Williams,D/WB (R),69.0,13.0,13.0,9.0,14.0,12.0,12.0,12.0,11.0,12.0,11.0,12.0,10.0,10.0,11.0,14.0,6.0,13.0,9.0,11.0,13.0,10.0,12.0,7.0,13.0,11.0,5.0,9.0,5.0,12.0,7.0,13.0,11.0,11.0,5.0,12.0,10.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,12.0,13.0,2.0,7.0,12.0,7.0,17.0,14.0,12.0,14.0
157,19325871.0,Mascarenhas,D/WB (L),64.0,13.0,13.0,11.0,10.0,12.0,12.0,13.0,12.0,6.0,11.0,11.0,12.0,11.0,12.0,13.0,8.0,7.0,12.0,8.0,12.0,10.0,12.0,9.0,13.0,12.0,10.0,12.0,10.0,8.0,13.0,9.0,10.0,12.0,8.0,10.0,13.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,12.0,13.0,7.0,6.0,12.0,11.0,12.0,10.0,10.0,11.0
158,7990138.0,Marino Defendi,"D/WB (R), DM, M (RC)",68.0,12.0,11.0,12.0,8.0,10.0,11.0,11.0,9.0,10.0,9.0,11.0,10.0,12.0,12.0,18.0,10.0,13.0,10.0,11.0,12.0,12.0,13.0,11.0,13.0,10.0,9.0,12.0,9.0,6.0,11.0,7.0,9.0,12.0,8.0,10.0,13.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,11.0,15.0,5.0,9.0,13.0,12.0,19.0,17.0,20.0,13.0
159,84161543.0,Michael Heule,D (L),78.0,10.0,13.0,11.0,8.0,13.0,12.0,8.0,8.0,9.0,12.0,11.0,13.0,11.0,17.0,13.0,5.0,14.0,10.0,10.0,12.0,12.0,12.0,6.0,12.0,8.0,4.0,10.0,4.0,12.0,3.0,11.0,13.0,11.0,8.0,16.0,13.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,9.0,12.0,8.0,5.0,2.0,6.0,12.0,13.0,12.0,14.0
160,33003170.0,Juha Pirinen,"D (LC), WB (L)",88.0,13.0,13.0,14.0,13.0,12.0,12.0,13.0,13.0,15.0,10.0,13.0,12.0,9.0,9.0,16.0,9.0,12.0,13.0,10.0,12.0,12.0,14.0,10.0,11.0,10.0,7.0,10.0,9.0,8.0,9.0,9.0,9.0,14.0,6.0,8.0,12.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,14.0,15.0,10.0,13.0,12.0,6.0,12.0,7.0,15.0,8.0
161,95002962.0,Benjamin Colic,D/WB/M (R),89.0,9.0,12.0,7.0,10.0,7.0,11.0,10.0,11.0,13.0,13.0,12.0,15.0,13.0,11.0,13.0,11.0,12.0,11.0,12.0,13.0,12.0,10.0,14.0,13.0,11.0,9.0,14.0,13.0,11.0,5.0,4.0,11.0,11.0,12.0,12.0,14.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,11.0,15.0,6.0,12.0,13.0,12.0,11.0,8.0,10.0,19.0
162,25057931.0,Ondřej Zmrzlý,"D/WB (L), DM, M (C)",76.0,13.0,14.0,10.0,7.0,15.0,11.0,9.0,7.0,10.0,10.0,9.0,7.0,7.0,14.0,8.0,5.0,4.0,10.0,10.0,9.0,11.0,11.0,9.0,14.0,9.0,8.0,14.0,8.0,5.0,5.0,4.0,10.0,15.0,2.0,12.0,11.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,11.0,13.0,6.0,9.0,17.0,11.0,12.0,12.0,12.0,15.0
163,29084506.0,Bevis Mugabi,D (RC),53.0,13.0,9.0,10.0,17.0,11.0,12.0,10.0,15.0,9.0,11.0,15.0,8.0,9.0,10.0,13.0,9.0,8.0,6.0,10.0,12.0,8.0,13.0,4.0,8.0,13.0,5.0,10.0,5.0,13.0,7.0,9.0,14.0,5.0,8.0,14.0,8.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,14.0,13.0,3.0,9.0,12.0,7.0,16.0,13.0,15.0,6.0
164,62154501.0,Amadej Brecl,D/WB/M/AM (R),69.0,12.0,12.0,10.0,6.0,14.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,5.0,11.0,13.0,14.0,12.0,10.0,12.0,11.0,10.0,14.0,11.0,12.0,11.0,9.0,9.0,7.0,5.0,11.0,15.0,5.0,12.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,12.0,6.0,6.0,14.0,5.0,11.0,10.0,11.0,8.0
165,27041139.0,Christoffer Remmer,D/WB (R),78.0,13.0,10.0,12.0,10.0,10.0,12.0,11.0,10.0,14.0,13.0,14.0,7.0,12.0,11.0,13.0,6.0,10.0,12.0,9.0,14.0,11.0,12.0,13.0,15.0,10.0,6.0,12.0,12.0,12.0,9.0,12.0,10.0,12.0,6.0,10.0,12.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,16.0,10.0,4.0,5.0,10.0,12.0,13.0,14.0,15.0,14.0
166,24004748.0,Dino Štiglec,D/WB (L),76.0,10.0,11.0,13.0,13.0,8.0,11.0,14.0,13.0,13.0,11.0,12.0,9.0,13.0,11.0,11.0,8.0,8.0,11.0,12.0,13.0,13.0,13.0,11.0,13.0,8.0,6.0,9.0,13.0,11.0,12.0,12.0,10.0,12.0,8.0,13.0,9.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,10.0,11.0,5.0,12.0,12.0,10.0,11.0,12.0,16.0,13.0
167,8087210.0,Andrey Malykh,D/WB (R),77.0,11.0,10.0,11.0,9.0,12.0,10.0,10.0,9.0,13.0,13.0,14.0,9.0,13.0,12.0,13.0,8.0,16.0,8.0,13.0,13.0,10.0,13.0,12.0,11.0,10.0,8.0,9.0,8.0,13.0,8.0,8.0,12.0,10.0,8.0,13.0,8.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,9.0,15.0,6.0,15.0,11.0,7.0,10.0,10.0,9.0,14.0
168,70110784.0,Duhan Aksu,"D (LC), WB (L)",74.0,11.0,11.0,13.0,10.0,12.0,12.0,12.0,11.0,7.0,11.0,9.0,10.0,13.0,10.0,11.0,3.0,8.0,8.0,11.0,12.0,8.0,13.0,9.0,13.0,11.0,5.0,11.0,8.0,11.0,9.0,12.0,11.0,11.0,4.0,12.0,12.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,11.0,10.0,7.0,5.0,4.0,9.0,9.0,14.0,13.0,20.0
169,2000059169.0,Tyrell Ashcroft,"D (RC), WB (R)",80.0,15.0,13.0,11.0,11.0,15.0,13.0,15.0,10.0,9.0,10.0,10.0,9.0,10.0,9.0,14.0,5.0,8.0,9.0,10.0,13.0,6.0,11.0,5.0,8.0,8.0,6.0,11.0,2.0,9.0,7.0,10.0,11.0,11.0,8.0,11.0,9.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,14.0,10.0,5.0,7.0,2.0,9.0,11.0,15.0,14.0,10.0
170,13210185.0,Montari Kamaheni,D/WB (L),79.0,13.0,14.0,11.0,8.0,15.0,13.0,14.0,9.0,5.0,8.0,11.0,8.0,12.0,14.0,12.0,9.0,1.0,9.0,8.0,5.0,10.0,10.0,7.0,14.0,8.0,3.0,13.0,3.0,10.0,6.0,9.0,11.0,9.0,6.0,15.0,11.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,10.0,20.0,2.0,12.0,2.0,7.0,12.0,11.0,15.0,19.0
171,24021235.0,Josip Tomašević,"D (LC), WB (L)",84.0,13.0,12.0,8.0,9.0,13.0,14.0,14.0,9.0,13.0,10.0,12.0,10.0,9.0,10.0,12.0,11.0,8.0,11.0,10.0,14.0,7.0,13.0,7.0,12.0,9.0,6.0,11.0,3.0,10.0,7.0,7.0,11.0,7.0,3.0,12.0,10.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,13.0,13.0,5.0,8.0,12.0,7.0,12.0,11.0,12.0,13.0
172,84154211.0,Florian Hoxha,D/WB/M (L),81.0,12.0,12.0,12.0,8.0,12.0,13.0,12.0,9.0,12.0,12.0,12.0,10.0,12.0,12.0,11.0,8.0,7.0,12.0,11.0,13.0,9.0,13.0,8.0,8.0,11.0,4.0,12.0,6.0,7.0,7.0,10.0,11.0,12.0,8.0,11.0,12.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,13.0,11.0,6.0,8.0,1.0,8.0,11.0,10.0,13.0,16.0
173,28115925.0,Kayne Ramsay,D/WB (R),79.0,12.0,13.0,12.0,12.0,11.0,13.0,13.0,12.0,8.0,10.0,13.0,10.0,10.0,10.0,3.0,9.0,8.0,9.0,11.0,12.0,9.0,13.0,8.0,10.0,10.0,7.0,10.0,8.0,11.0,3.0,8.0,10.0,11.0,7.0,10.0,11.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,11.0,10.0,4.0,5.0,8.0,7.0,10.0,12.0,12.0,12.0
174,17032658.0,Kirill Pechenin,D/WB (L),78.0,13.0,13.0,14.0,10.0,12.0,12.0,14.0,8.0,12.0,10.0,11.0,10.0,10.0,10.0,14.0,6.0,5.0,8.0,10.0,12.0,12.0,14.0,11.0,11.0,11.0,6.0,12.0,11.0,5.0,11.0,13.0,9.0,12.0,5.0,12.0,12.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,13.0,12.0,4.0,2.0,14.0,2.0,13.0,13.0,13.0,11.0
175,89067529.0,Gil Cohen,"D (LC), WB (L), DM",64.0,13.0,12.0,12.0,6.0,12.0,12.0,12.0,8.0,11.0,12.0,13.0,12.0,12.0,12.0,12.0,7.0,13.0,7.0,11.0,11.0,8.0,12.0,7.0,12.0,11.0,7.0,9.0,10.0,12.0,11.0,10.0,8.0,11.0,6.0,9.0,13.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,11.0,11.0,2.0,9.0,12.0,11.0,10.0,10.0,12.0,14.0
176,58071396.0,Grigory Morozov,"D (RL), WB (R)",65.0,10.0,12.0,13.0,12.0,14.0,11.0,13.0,12.0,8.0,12.0,13.0,10.0,7.0,12.0,12.0,8.0,13.0,11.0,10.0,12.0,11.0,13.0,9.0,9.0,7.0,11.0,12.0,10.0,13.0,9.0,12.0,9.0,12.0,11.0,11.0,10.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,13.0,12.0,12.0,7.0,8.0,11.0,14.0,16.0,14.0,12.0
177,71004533.0,Yevhen Opanasenko,"D (RL), WB (R)",64.0,11.0,10.0,11.0,9.0,14.0,12.0,12.0,11.0,11.0,10.0,12.0,11.0,8.0,7.0,15.0,9.0,12.0,12.0,11.0,14.0,11.0,16.0,11.0,11.0,8.0,8.0,10.0,12.0,6.0,12.0,12.0,12.0,10.0,7.0,11.0,10.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,16.0,14.0,5.0,8.0,11.0,9.0,11.0,16.0,16.0,7.0
178,28115783.0,Morgan Boyes,"D (LC), WB (L)",77.0,12.0,11.0,11.0,12.0,14.0,12.0,12.0,14.0,11.0,13.0,11.0,14.0,11.0,11.0,9.0,5.0,11.0,8.0,11.0,12.0,11.0,12.0,2.0,5.0,7.0,7.0,12.0,7.0,12.0,11.0,8.0,12.0,9.0,7.0,11.0,10.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,11.0,10.0,3.0,7.0,9.0,9.0,10.0,12.0,12.0,19.0
179,53122600.0,Christopher Lindquist,D (RL),81.0,16.0,12.0,14.0,7.0,12.0,16.0,15.0,7.0,8.0,9.0,10.0,10.0,8.0,8.0,12.0,12.0,6.0,10.0,10.0,10.0,10.0,12.0,8.0,11.0,12.0,6.0,10.0,9.0,7.0,8.0,7.0,9.0,11.0,6.0,9.0,13.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,10.0,14.0,8.0,8.0,8.0,3.0,12.0,10.0,14.0,9.0
180,29175613.0,Akin Odimayo,"D (RC), WB (R)",61.0,13.0,11.0,10.0,12.0,12.0,14.0,14.0,13.0,8.0,10.0,11.0,9.0,10.0,11.0,12.0,3.0,12.0,9.0,11.0,8.0,8.0,9.0,7.0,10.0,9.0,8.0,11.0,5.0,14.0,6.0,7.0,12.0,12.0,5.0,12.0,8.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,10.0,10.0,7.0,8.0,10.0,8.0,14.0,13.0,12.0,9.0
181,58133893.0,Nikolay Poyarkov,D (L),83.0,12.0,13.0,13.0,10.0,13.0,13.0,12.0,11.0,12.0,15.0,13.0,10.0,12.0,10.0,12.0,9.0,6.0,9.0,11.0,12.0,7.0,14.0,11.0,10.0,11.0,4.0,11.0,4.0,9.0,7.0,12.0,13.0,11.0,5.0,12.0,10.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,11.0,13.0,3.0,5.0,11.0,10.0,9.0,12.0,5.0,13.0
182,53069202.0,Fredrik Torsteinbø,"D (R), WB (RL), M (RC), AM (RL)",52.0,10.0,8.0,7.0,10.0,12.0,10.0,15.0,8.0,11.0,11.0,8.0,9.0,10.0,9.0,14.0,10.0,8.0,12.0,8.0,13.0,11.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,11.0,7.0,10.0,10.0,6.0,11.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,11.0,10.0,2.0,6.0,10.0,10.0,13.0,14.0,18.0,14.0
183,42106310.0,Zohar Zasano,D/WB (R),76.0,13.0,14.0,8.0,18.0,14.0,13.0,14.0,9.0,15.0,8.0,11.0,11.0,12.0,9.0,15.0,5.0,1.0,7.0,13.0,11.0,9.0,11.0,7.0,13.0,10.0,2.0,11.0,2.0,10.0,5.0,10.0,13.0,12.0,10.0,11.0,11.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,11.0,10.0,8.0,5.0,7.0,15.0,13.0,11.0,13.0,13.0
184,2107529.0,Pará,D/WB (RL),72.0,10.0,10.0,12.0,5.0,12.0,11.0,11.0,10.0,11.0,10.0,14.0,10.0,9.0,11.0,15.0,10.0,11.0,10.0,13.0,14.0,10.0,14.0,9.0,10.0,8.0,5.0,11.0,7.0,8.0,7.0,11.0,12.0,10.0,10.0,12.0,11.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,17.0,13.0,10.0,13.0,12.0,5.0,14.0,11.0,17.0,11.0
185,67127964.0,David Simón,"D (RC), WB (R)",75.0,12.0,11.0,12.0,10.0,15.0,13.0,13.0,12.0,13.0,12.0,15.0,11.0,12.0,12.0,15.0,7.0,13.0,12.0,10.0,15.0,8.0,16.0,6.0,12.0,10.0,7.0,9.0,6.0,8.0,8.0,13.0,12.0,9.0,10.0,12.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,13.0,15.0,6.0,6.0,10.0,6.0,16.0,12.0,14.0,12.0
186,49037676.0,Lucas Buades,D/WB/M/AM (R),87.0,14.0,12.0,10.0,10.0,11.0,12.0,11.0,8.0,6.0,11.0,7.0,7.0,9.0,10.0,10.0,10.0,6.0,12.0,12.0,13.0,10.0,12.0,8.0,11.0,11.0,11.0,12.0,6.0,11.0,9.0,11.0,12.0,13.0,7.0,12.0,10.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,11.0,12.0,13.0,8.0,10.0,7.0,12.0,8.0,12.0,6.0
187,16199837.0,Jürgen Bauer,"D (RL), WB (R), DM",79.0,15.0,13.0,10.0,9.0,10.0,14.0,11.0,8.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,5.0,4.0,10.0,13.0,12.0,10.0,13.0,6.0,7.0,11.0,6.0,9.0,5.0,7.0,6.0,10.0,10.0,11.0,8.0,12.0,12.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,8.0,8.0,6.0,5.0,4.0,5.0,11.0,10.0,5.0,8.0
188,62077481.0,Stefan Đorđević,D/WB (L),78.0,11.0,10.0,9.0,11.0,9.0,12.0,11.0,11.0,12.0,13.0,12.0,12.0,12.0,12.0,10.0,10.0,14.0,10.0,13.0,12.0,12.0,12.0,12.0,11.0,8.0,5.0,13.0,9.0,11.0,9.0,9.0,12.0,9.0,10.0,12.0,10.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,10.0,14.0,9.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0
189,28066141.0,Ibou Touray,"D (LC), WB (L)",77.0,11.0,13.0,12.0,10.0,17.0,12.0,14.0,10.0,13.0,10.0,12.0,12.0,10.0,10.0,15.0,11.0,11.0,10.0,10.0,12.0,9.0,13.0,9.0,9.0,10.0,7.0,10.0,10.0,10.0,8.0,12.0,10.0,10.0,11.0,12.0,11.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,13.0,16.0,5.0,9.0,12.0,2.0,15.0,13.0,14.0,14.0
190,16147708.0,Philipp Schmiedl,D (RC),71.0,12.0,10.0,12.0,14.0,12.0,12.0,12.0,13.0,8.0,10.0,11.0,10.0,11.0,11.0,13.0,7.0,8.0,6.0,13.0,13.0,7.0,12.0,5.0,6.0,7.0,6.0,9.0,1.0,13.0,8.0,7.0,10.0,8.0,7.0,9.0,6.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,13.0,9.0,2.0,6.0,9.0,12.0,10.0,13.0,3.0,14.0
191,16009689.0,Emanuel Sakic,D/WB (R),86.0,13.0,13.0,10.0,10.0,13.0,13.0,14.0,11.0,16.0,10.0,15.0,11.0,10.0,10.0,16.0,6.0,9.0,10.0,14.0,14.0,9.0,15.0,6.0,8.0,7.0,6.0,9.0,6.0,10.0,6.0,12.0,13.0,10.0,7.0,12.0,8.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,13.0,15.0,10.0,9.0,12.0,6.0,14.0,12.0,15.0,9.0
192,29129580.0,Jack Iredale,"D (LC), WB (L)",69.0,12.0,11.0,10.0,12.0,13.0,13.0,13.0,13.0,4.0,11.0,10.0,9.0,10.0,9.0,8.0,11.0,9.0,8.0,11.0,13.0,7.0,12.0,12.0,13.0,13.0,10.0,11.0,7.0,13.0,10.0,8.0,11.0,12.0,7.0,13.0,13.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,11.0,11.0,3.0,4.0,11.0,7.0,13.0,12.0,15.0,11.0
193,14243536.0,Lucas Vallejo,"D (RC), WB (R)",71.0,13.0,13.0,9.0,7.0,14.0,13.0,12.0,10.0,14.0,12.0,11.0,11.0,10.0,12.0,3.0,6.0,6.0,11.0,12.0,13.0,12.0,13.0,8.0,11.0,12.0,6.0,10.0,3.0,7.0,7.0,12.0,12.0,10.0,7.0,11.0,11.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,9.0,17.0,3.0,7.0,1.0,6.0,11.0,9.0,15.0,12.0
194,71099031.0,Vladyslav Yemets,D/WB (L),73.0,13.0,13.0,12.0,9.0,11.0,13.0,13.0,11.0,7.0,12.0,11.0,12.0,11.0,8.0,11.0,10.0,7.0,10.0,12.0,14.0,13.0,12.0,7.0,13.0,12.0,8.0,12.0,5.0,8.0,5.0,11.0,13.0,13.0,5.0,12.0,7.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,7.0,10.0,10.0,7.0,12.0,6.0,12.0,11.0,15.0,10.0
195,27128910.0,Kasper Jørgensen,"D (RLC), WB/M (R)",67.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,10.0,11.0,12.0,11.0,12.0,12.0,11.0,20.0,11.0,6.0,10.0,11.0,13.0,11.0,12.0,6.0,10.0,9.0,9.0,9.0,8.0,11.0,8.0,13.0,12.0,10.0,6.0,12.0,10.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,9.0,13.0,5.0,5.0,8.0,8.0,10.0,11.0,11.0,14.0
196,95076404.0,Guy Mizrahi,D/WB/M (R),71.0,13.0,13.0,11.0,10.0,12.0,13.0,14.0,10.0,11.0,10.0,12.0,12.0,9.0,9.0,19.0,13.0,12.0,10.0,12.0,11.0,12.0,10.0,8.0,11.0,12.0,4.0,10.0,8.0,10.0,9.0,10.0,9.0,10.0,3.0,10.0,11.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,12.0,14.0,3.0,15.0,8.0,7.0,10.0,11.0,15.0,14.0
197,42075785.0,Noam Cohen,"D (RLC), WB (RL)",69.0,12.0,13.0,10.0,9.0,15.0,12.0,12.0,10.0,9.0,10.0,11.0,10.0,10.0,11.0,12.0,12.0,5.0,11.0,8.0,12.0,11.0,12.0,8.0,12.0,11.0,6.0,8.0,6.0,11.0,10.0,10.0,8.0,12.0,9.0,11.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,13.0,12.0,5.0,14.0,6.0,10.0,12.0,12.0,13.0,12.0
198,91165988.0,Eric Veiga,"D/WB (L), DM, M (C)",75.0,12.0,12.0,10.0,11.0,10.0,12.0,13.0,10.0,12.0,12.0,11.0,12.0,12.0,10.0,12.0,7.0,10.0,8.0,12.0,11.0,10.0,12.0,14.0,13.0,11.0,5.0,11.0,15.0,10.0,9.0,5.0,11.0,10.0,4.0,12.0,11.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,12.0,12.0,9.0,8.0,7.0,5.0,15.0,11.0,13.0,11.0
199,24013240.0,Toni Gorupec,D/WB (R),79.0,13.0,12.0,12.0,6.0,15.0,14.0,14.0,10.0,15.0,10.0,15.0,9.0,10.0,8.0,15.0,10.0,3.0,11.0,12.0,13.0,10.0,14.0,5.0,13.0,10.0,7.0,10.0,2.0,8.0,10.0,11.0,12.0,10.0,7.0,13.0,13.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,12.0,13.0,5.0,8.0,12.0,10.0,10.0,8.0,11.0,9.0
200,2000174708.0,Mitja Ilenič,D/WB (R),71.0,13.0,11.0,9.0,11.0,12.0,13.0,11.0,9.0,11.0,13.0,11.0,12.0,11.0,11.0,11.0,13.0,11.0,12.0,11.0,12.0,11.0,13.0,12.0,13.0,11.0,9.0,13.0,10.0,11.0,9.0,10.0,10.0,11.0,4.0,12.0,12.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,12.0,10.0,2.0,10.0,11.0,13.0,12.0,12.0,7.0,12.0
201,2000192180.0,Simon Micuda,D (R),92.0,15.0,13.0,9.0,9.0,17.0,15.0,9.0,10.0,8.0,12.0,10.0,8.0,11.0,15.0,16.0,6.0,2.0,8.0,11.0,9.0,11.0,10.0,5.0,11.0,6.0,4.0,12.0,4.0,8.0,5.0,3.0,10.0,10.0,7.0,13.0,10.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,11.0,9.0,8.0,10.0,4.0,7.0,9.0,11.0,12.0,13.0
202,62109039.0,Nikola Stanković,"D/WB (RL), M (L)",68.0,12.0,11.0,10.0,10.0,11.0,13.0,12.0,10.0,11.0,11.0,11.0,10.0,9.0,9.0,13.0,10.0,10.0,11.0,12.0,13.0,11.0,12.0,11.0,12.0,9.0,7.0,12.0,7.0,10.0,8.0,12.0,11.0,11.0,9.0,12.0,10.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,12.0,13.0,9.0,8.0,11.0,9.0,11.0,11.0,15.0,12.0
203,98041602.0,Raoul Giger,D/WB (R),61.0,13.0,10.0,12.0,10.0,14.0,14.0,12.0,12.0,10.0,11.0,11.0,10.0,12.0,11.0,13.0,8.0,9.0,12.0,10.0,12.0,8.0,13.0,8.0,10.0,11.0,5.0,11.0,6.0,9.0,7.0,11.0,10.0,10.0,9.0,12.0,12.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,14.0,14.0,6.0,8.0,10.0,8.0,14.0,13.0,11.0,14.0
204,98041062.0,Cédric Gasser,"D (RLC), WB (R)",78.0,12.0,12.0,11.0,7.0,18.0,12.0,12.0,10.0,10.0,12.0,11.0,11.0,12.0,12.0,13.0,5.0,12.0,10.0,11.0,11.0,5.0,11.0,6.0,11.0,8.0,8.0,10.0,1.0,14.0,10.0,10.0,12.0,10.0,6.0,13.0,9.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,12.0,13.0,2.0,6.0,10.0,6.0,12.0,10.0,14.0,11.0
205,29140755.0,Hayden Coulson,D/WB/M (L),72.0,14.0,13.0,9.0,7.0,8.0,14.0,13.0,7.0,12.0,10.0,11.0,10.0,8.0,9.0,12.0,11.0,6.0,12.0,8.0,13.0,9.0,11.0,9.0,11.0,13.0,12.0,10.0,12.0,9.0,12.0,12.0,11.0,11.0,5.0,11.0,13.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,12.0,10.0,3.0,9.0,9.0,12.0,13.0,10.0,13.0,10.0
206,18060064.0,Sérgio Conceição,D/WB/M (R),76.0,12.0,12.0,12.0,11.0,14.0,12.0,13.0,9.0,15.0,12.0,10.0,11.0,11.0,11.0,15.0,9.0,13.0,12.0,11.0,12.0,11.0,12.0,9.0,12.0,11.0,9.0,10.0,7.0,9.0,7.0,9.0,12.0,8.0,6.0,12.0,11.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,15.0,13.0,5.0,7.0,11.0,10.0,11.0,12.0,13.0,13.0
207,58092194.0,Vasily Cherov,"D (RC), WB (R)",74.0,10.0,10.0,13.0,11.0,14.0,12.0,14.0,13.0,9.0,12.0,12.0,11.0,10.0,7.0,16.0,5.0,11.0,9.0,10.0,12.0,12.0,14.0,11.0,11.0,11.0,10.0,11.0,10.0,13.0,8.0,13.0,10.0,9.0,8.0,13.0,8.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,9.0,14.0,4.0,13.0,8.0,7.0,10.0,12.0,17.0,15.0
208,2114925.0,Victor Ferraz,D/WB (R),64.0,12.0,9.0,11.0,7.0,12.0,11.0,11.0,7.0,12.0,14.0,13.0,13.0,11.0,12.0,11.0,11.0,15.0,14.0,9.0,11.0,11.0,11.0,12.0,13.0,11.0,6.0,12.0,13.0,7.0,8.0,12.0,11.0,13.0,6.0,13.0,12.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,11.0,12.0,8.0,9.0,11.0,6.0,12.0,8.0,15.0,12.0
