UID,Name,Position,Conv %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
28030268,Callum Wilson,ST (C),11%,16,14,14,10,16,16,14,15,10,15,12,14,13,15,15,11,9,15,8,12,11,15,6,8,13,16,13,6,11,9,4,4,13,14,5,13,1,2,1,2,4,2,1,2,1,2,1,13,14,7,5,13,15,15,12,8,12,- -  -,
29079002,Jack Marriott,ST (C),18%,13,13,12,8,9,13,9,10,15,13,12,13,7,9,14,12,9,13,6,10,11,13,9,12,13,15,11,11,12,12,5,5,10,14,7,13,1,2,1,3,3,1,3,2,2,2,2,15,13,5,6,10,17,14,14,12,10,- -  -,
29219088,Cameron Archer,ST (C),10%,15,13,11,11,14,14,13,12,9,10,10,14,12,11,12,13,8,14,11,10,11,14,5,7,12,15,12,7,11,9,3,4,9,10,4,13,2,1,3,3,2,1,1,3,1,1,3,11,10,1,7,9,8,12,11,9,18,- -  -,
49034219,Jean-Philippe Mateta,"AM (C), ST (C)",5%,14,13,16,17,13,14,13,15,12,13,14,14,10,12,12,14,8,15,10,13,10,15,7,8,13,15,13,8,14,11,4,7,10,10,6,13,1,2,2,2,3,2,2,3,2,3,1,13,13,11,5,12,7,12,12,7,12,- -  -,Set
29224370,Peter McKiernan,ST (C),33%,10,7,5,3,9,9,11,4,5,6,3,13,5,6,5,10,10,13,5,4,5,6,1,2,9,11,10,3,13,5,1,2,5,10,4,10,1,3,1,3,1,3,3,2,3,4,1,10,12,1,8,9,13,11,12,8,15,- -  -,
37040604,Hakim Ziyech,M/AM (RLC),11%,14,16,12,10,15,13,15,9,13,17,13,13,10,10,14,17,11,14,6,12,17,12,14,14,14,10,16,16,10,14,7,6,15,13,6,16,2,2,4,3,1,3,2,3,4,2,2,14,12,12,10,14,6,15,15,16,12,- -  -,Set
72056133,Daryl Dike,ST (C),8%,14,11,12,13,13,14,13,17,14,11,12,12,9,11,15,11,8,13,7,12,9,12,5,7,10,14,11,8,13,12,7,7,11,12,7,11,1,1,1,3,3,3,1,2,4,4,3,15,10,3,10,12,9,16,14,7,15,- -  -,
29190795,Adam Idah,ST (C),20%,16,13,14,14,10,15,12,16,11,14,11,13,9,11,14,7,5,13,4,14,11,14,5,8,12,14,11,6,13,10,4,5,11,16,4,12,2,1,2,1,1,2,1,2,2,3,3,16,10,9,3,11,10,13,11,6,11,- -  -,
29110870,Amadou Bakayoko,ST (C),10%,12,11,9,15,14,12,16,16,13,13,13,11,10,9,11,9,10,12,10,15,10,14,5,8,9,12,9,7,12,8,5,4,9,14,5,9,3,2,2,1,2,2,1,2,3,1,1,9,12,5,4,10,8,12,14,10,12,- -  -,Wnt
29056844,Tom Bradshaw,"AM (RLC), ST (C)",15%,11,13,12,10,14,12,14,11,14,14,11,12,12,12,14,10,7,15,8,14,12,16,6,10,10,14,12,6,12,8,4,6,12,13,6,10,2,1,3,1,1,2,1,3,3,2,1,12,12,6,5,13,8,14,14,11,15,- -  -,
90077586,Ryan Edmondson,ST (C),16%,11,10,13,15,13,11,12,14,14,10,15,10,8,8,14,11,6,11,6,12,5,13,2,6,8,11,10,4,12,10,2,4,6,10,4,11,3,2,1,3,2,1,1,4,1,2,2,12,7,6,5,10,6,12,10,8,9,- -  -,
52048002,Sean Maguire,"AM (L), ST (C)",10%,12,13,10,10,12,12,11,10,13,14,11,14,13,12,15,12,6,15,8,15,13,16,6,9,11,12,14,9,10,11,5,5,13,15,4,13,3,3,1,3,1,3,3,1,3,2,3,14,13,7,7,13,13,13,14,10,15,- -  -,
61069620,Lyndon Dykes,ST (C),9%,14,9,14,14,15,11,13,16,15,12,15,11,12,11,14,11,6,13,8,15,12,16,7,10,10,12,12,6,15,10,16,5,9,15,8,11,1,1,2,2,1,4,3,3,4,1,2,12,14,7,11,12,6,9,11,10,16,- -  -,
2000155561,Aidomo Emakhu,ST (C),14%,14,13,12,8,15,13,12,11,12,10,9,11,9,10,12,13,4,13,8,10,10,12,7,8,12,11,12,5,10,9,3,4,10,8,4,11,3,1,1,1,1,3,1,1,1,2,1,15,11,6,6,10,4,15,11,12,12,- -  -,
29193609,Jaden Thompson-Brissett,"AM (C), ST (C)",12%,11,10,11,7,11,11,10,8,11,9,10,7,8,8,11,9,3,9,3,7,7,11,2,5,7,9,8,4,8,8,1,3,7,10,4,9,1,1,2,2,2,2,2,3,1,4,1,11,13,4,6,5,3,11,12,5,11,- -  -,
29179299,Ben House,"M (C), AM (RLC), ST (C)",4%,11,10,11,11,12,12,15,13,11,12,9,10,11,9,14,5,7,10,9,10,11,15,7,8,11,11,11,9,11,10,10,8,11,13,9,10,2,2,1,3,1,4,3,2,1,3,3,12,13,5,11,11,4,12,12,6,11,- -  -,Wnt
29156435,Ben Morris,"AM (RL), ST (C)",33%,12,9,11,8,12,12,11,10,9,11,9,12,11,12,12,9,8,12,8,9,12,11,7,11,10,13,12,11,8,12,6,8,12,14,7,11,3,1,2,1,3,1,2,1,1,1,1,15,12,6,6,10,14,14,14,14,15,- -  -,Wnt
28121369,Armando Broja,"AM (RL), ST (C)",13%,16,12,15,14,14,16,13,14,14,13,11,14,8,12,12,13,11,14,6,11,9,13,7,8,15,14,12,7,12,8,7,5,7,8,8,13,2,1,1,1,1,2,3,1,3,2,2,10,10,6,7,10,6,12,12,11,12,- -  -,
29218009,Jimmy Knowles,ST (C),14%,13,11,9,8,12,12,13,8,15,10,9,10,11,7,15,8,10,10,11,9,7,9,10,10,9,10,10,9,9,9,8,4,8,6,4,10,4,2,3,2,2,2,3,1,2,1,3,14,20,6,5,17,5,11,10,13,9,- -  -,Loa
29141814,Sam Surridge,ST (C),12%,12,12,10,15,13,13,14,11,13,15,13,10,14,11,15,12,7,13,7,13,8,15,7,10,11,12,10,6,14,9,9,7,11,13,8,13,2,1,3,2,3,1,3,3,3,3,2,15,14,2,5,11,5,15,6,8,14,- -  -,Lst
2000097155,Johnny Johnston,"AM (C), ST (C)",25%,13,12,4,11,15,9,7,4,6,8,6,7,4,7,7,10,2,9,5,6,6,7,5,3,11,13,12,4,6,7,1,2,8,1,1,10,2,3,4,3,2,3,3,4,3,3,3,12,9,5,13,2,7,9,12,10,15,- -  -,
5108293,Chris Wood,ST (C),23%,12,11,16,16,14,13,15,15,14,14,16,13,13,14,15,10,14,12,10,15,9,15,3,9,11,14,11,10,15,11,3,7,12,15,9,12,3,2,3,3,3,1,3,1,2,1,2,11,15,5,7,13,9,16,13,6,13,- -  -,Lst
28018844,Benik Afobe,"AM (L), ST (C)",25%,13,13,13,12,12,10,13,14,11,13,9,13,13,11,13,14,8,15,6,11,10,15,5,9,10,12,13,6,12,10,9,5,12,11,6,15,1,3,3,3,2,1,2,4,2,3,3,13,12,4,8,13,10,13,15,8,15,- -  -,Wnt
