UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
67224237,Shaq Moore,D/WB/M (R),1.05,14,15,11,9,15,14,14,12,13,13,14,11,12,12,14,9,8,12,11,15,9,14,10,14,11,6,11,6,5,8,11,10,9,10,11,11,2,2,1,2,4,2,4,2,2,3,3,- -  -,
61064420,Cammy Ballantyne,D/WB/M (R),0.86,12,11,9,3,14,13,12,13,3,8,12,10,11,9,17,6,6,12,6,12,9,11,5,12,11,4,10,5,6,7,4,11,11,6,12,9,1,2,1,1,1,3,3,2,2,2,2,- -  -,
29236422,Lewis Coulton,D/WB (L),0.74,15,13,10,9,13,13,8,9,7,10,6,7,8,10,4,6,5,5,8,8,7,7,6,10,6,2,9,2,8,6,7,7,8,3,12,8,2,1,1,4,3,3,2,1,3,3,1,- -  -,
29084385,Scott Tanser,D/WB (L),1.24,11,11,12,10,11,10,11,9,9,12,12,12,11,13,14,10,6,9,11,11,10,11,13,16,12,9,11,9,9,12,10,12,14,14,12,10,3,1,4,2,3,1,3,3,2,2,3,- -  -,
28111063,Ben Johnson,"D (RL), WB (R)",1.12,13,14,13,14,11,13,13,12,12,14,14,13,14,13,14,8,12,13,15,15,10,14,6,13,12,10,12,5,11,9,11,14,10,3,14,12,3,1,2,3,3,3,3,4,3,1,3,- -  -,Wnt
49060914,Ziyad Larkeche,D/WB (L),1.32,13,15,10,12,10,13,13,11,10,12,11,11,11,13,6,10,12,12,11,11,11,12,10,11,9,7,10,10,9,12,8,9,11,5,9,10,2,1,4,1,1,3,3,3,2,4,2,- -  -,Opt
61094582,Brody Paterson,D/WB/M (L),0.80,15,10,6,9,15,11,11,6,5,8,9,10,10,12,12,6,10,9,9,10,10,13,8,10,7,5,11,9,8,7,8,10,9,6,12,7,2,1,1,3,1,1,3,3,3,1,2,- -  -,
29199077,Ryan Rydel,D/WB/M (L),1.05,12,12,11,11,13,13,11,9,8,9,8,10,9,8,13,12,5,10,10,11,9,12,12,12,11,6,10,10,8,7,8,10,10,6,10,12,3,2,3,3,2,2,1,1,1,3,1,- -  -,
19172406,Paulo Otávio,D/WB/M (L),0.75,15,12,11,8,13,17,13,10,16,12,15,12,12,12,16,13,6,13,13,15,10,15,5,13,12,7,13,5,8,7,12,13,11,6,15,12,3,1,2,2,2,3,3,3,1,2,2,- -  -,
2002081043,David Williams,"D (RL), WB (L)",0.80,10,10,11,6,14,11,13,11,15,11,15,10,12,15,13,12,10,7,9,16,10,14,5,7,7,5,12,2,8,8,8,9,9,5,12,14,1,4,4,3,1,1,2,2,3,3,3,- -  -,Wnt
29217603,Archie Brown,D/WB/M/AM (L),1.03,15,12,13,18,13,15,14,13,9,12,9,9,11,11,13,12,9,11,10,10,10,11,5,9,13,6,11,4,12,9,11,8,10,9,8,10,4,2,1,2,3,2,2,2,3,2,2,- -  -,
28084863,Matthew Targett,D/WB (L),1.45,14,14,14,12,13,13,14,14,12,13,12,13,13,13,14,10,9,14,13,14,13,14,12,13,12,11,13,10,12,6,10,12,13,7,14,13,3,1,1,3,2,2,2,1,3,2,2,- -  -,
91016490,Jonathan Schmid,"D/WB (R), M/AM (RL)",1.48,11,11,12,11,17,11,10,9,16,13,14,10,12,12,16,13,8,13,12,14,10,16,13,14,10,12,12,16,8,10,13,10,12,10,11,13,1,3,2,2,1,2,3,3,3,2,2,- -  -,Ret
29233355,Luke Matheson,D/WB (R),1.04,13,13,12,7,16,13,13,5,2,9,8,10,12,11,15,11,4,11,10,12,10,12,8,11,9,5,12,6,7,5,13,9,10,4,11,12,1,2,3,1,3,3,1,3,1,2,2,- -  -,
2000058787,Liam Vincent,D/WB (L),1.37,11,9,9,8,9,11,12,8,11,8,10,7,11,8,6,6,12,7,10,11,9,11,7,10,7,1,8,3,8,1,5,9,8,7,11,7,1,4,1,1,3,4,2,1,1,1,2,- -  -,
2000147433,Oscar Tonge,D/WB (L),1.12,12,11,11,9,14,12,12,8,7,8,6,8,7,8,12,11,5,10,6,9,7,12,10,8,11,3,7,7,5,7,8,7,6,6,6,8,3,3,1,3,2,3,2,3,3,4,1,- -  -,
55012984,Cédric,D/WB (RL),1.52,11,12,14,8,14,11,8,6,14,14,14,13,14,13,14,12,10,12,14,16,12,14,12,12,9,7,13,12,8,9,12,12,13,11,14,13,3,3,1,3,1,2,3,3,2,3,1,- -  -,
2002095989,Mohamed Bouazizi,"D (R), M (C), AM (R)",0.30,11,12,13,8,8,13,10,9,7,11,12,9,12,16,13,10,8,9,9,12,11,9,5,10,8,8,8,6,6,6,6,10,12,5,11,11,1,2,1,3,2,1,1,2,1,3,1,- -  -,
76022083,Helibelton Palacios,D/WB/M (R),1.50,14,13,12,12,15,14,15,14,4,13,14,11,11,12,13,11,14,12,10,12,11,16,2,13,10,3,13,4,9,5,13,12,13,5,10,13,1,3,2,3,3,3,1,3,3,2,3,- -  -,
2000066504,Raphe Brown,D/WB (L),1.07,13,14,9,10,13,13,6,7,11,8,9,5,7,7,12,6,15,4,8,9,7,9,6,7,7,4,9,4,8,4,7,8,7,1,7,8,2,1,1,4,2,2,1,1,3,1,2,- -  -,
24048099,Borna Sosa,D/WB/M (L),0.65,14,13,10,12,15,15,12,11,9,12,12,12,13,14,12,14,10,13,12,13,14,13,13,15,13,6,13,13,9,8,12,11,14,8,12,14,2,3,3,2,1,2,1,3,2,1,1,- -  -,Inj
28019851,Nathaniel Clyne,"D (RL), WB (R)",0.59,11,11,10,8,12,13,13,10,13,13,14,12,15,12,12,8,9,11,13,14,9,15,4,10,6,4,12,5,8,3,10,13,12,4,14,12,1,3,1,3,1,1,2,2,1,1,3,- -  -,Ret
2002082403,Mike Bradshaw,D/WB (R),0.96,13,13,12,8,15,13,17,10,9,12,6,10,11,13,15,14,10,7,12,12,10,16,7,14,9,5,11,5,8,8,5,10,10,6,10,15,2,2,1,1,2,3,3,3,2,3,3,- -  -,
43140923,Paolo Ghiglione,D/WB/M (R),1.80,13,14,13,14,13,14,13,12,9,13,12,13,14,12,13,12,10,13,12,12,12,12,6,13,11,8,12,8,11,8,12,12,13,8,13,11,2,3,2,2,1,3,3,3,1,2,1,- -  -,
62025449,Filip Mladenović,D/WB (L),0.62,13,12,6,9,17,12,13,7,17,12,13,11,14,12,15,15,10,11,11,10,9,14,13,16,9,9,12,12,7,10,10,10,11,10,12,13,2,1,1,2,1,2,2,1,2,1,2,- -  -,
18059933,Boli Bolingoli,D/WB (L),0.81,16,14,10,11,14,14,16,11,14,11,13,11,12,8,14,13,8,11,10,14,12,13,6,8,9,6,12,5,10,9,5,11,13,6,8,12,3,1,2,1,3,2,1,3,1,3,2,- -  -,
96048932,Alan Czerwiński,D/WB/M/AM (R),0.57,13,11,10,9,13,12,14,10,10,12,11,9,12,12,14,13,6,10,11,12,10,13,8,12,9,7,11,8,8,8,10,12,11,8,11,10,3,3,3,2,1,1,1,2,3,4,3,- -  -,Inj
2002103788,Iván Boskovski,"D (RL), WB (R)",1.25,12,10,14,15,14,11,11,11,11,9,16,8,11,14,19,9,12,6,10,10,10,12,5,10,5,4,9,1,4,7,7,11,8,5,13,8,3,1,2,2,1,3,3,1,1,1,3,- -  -,
29165729,Omar Richards,D/WB (L),1.18,15,15,13,6,18,15,15,10,13,13,12,12,13,12,14,14,8,13,13,16,11,17,9,12,13,8,14,6,6,7,12,13,12,8,14,14,1,2,1,3,4,2,3,2,2,2,1,- -  -,Wnt
70085761,Cebrail Karayel,D/WB (R),0.86,13,14,8,6,13,14,10,8,10,13,10,11,13,14,12,12,8,12,12,13,11,11,9,12,10,7,13,9,8,7,11,12,13,11,13,13,1,2,2,1,3,1,1,3,2,3,1,- -  -,Inj
29193772,Vincent Harper,D/WB/M (L),1.39,13,13,7,6,12,13,11,8,10,9,9,8,9,8,10,14,5,9,9,8,7,12,3,7,12,4,9,4,5,5,5,8,7,3,10,8,3,1,3,1,3,2,1,4,1,2,2,- -  -,
2002082648,Mohamed Camara,D/WB/M (R),0.95,12,11,15,13,14,11,12,9,9,11,16,7,12,13,14,9,8,6,9,15,8,12,6,8,11,3,8,4,9,4,6,9,6,6,10,9,2,4,2,2,3,1,3,2,3,3,2,- -  -,
2000057253,Ola Okeowo,D (R),0.83,15,11,10,10,12,13,12,8,10,8,9,9,8,7,15,5,8,6,9,8,6,11,3,6,7,3,5,3,6,4,4,9,7,3,9,8,2,3,3,3,1,1,3,1,2,1,2,- -  -,
2002094578,Sam Midson,D/WB (L),0.99,9,9,10,10,12,8,11,8,14,9,10,8,11,11,11,10,14,5,8,14,5,9,4,7,5,4,11,1,7,5,5,8,7,5,10,15,2,2,2,2,1,2,2,4,2,2,1,- -  -,
67243881,Javi Galán,D/WB (L),0.60,14,15,14,8,15,14,15,12,14,15,14,12,13,14,16,13,10,14,14,15,12,17,13,16,15,10,12,11,6,7,13,11,14,9,15,13,3,1,2,1,1,1,1,1,3,1,4,- -  -,
49048382,Brandon Soppy,"D/WB (RL), M (R)",0.59,16,14,13,12,15,15,13,15,14,13,14,12,12,11,12,13,8,10,12,14,11,13,7,12,12,6,11,5,10,9,11,11,12,7,11,12,1,3,2,1,3,4,3,1,3,3,1,- -  -,Wnt
29235872,Dan Bradshaw,D (R),1.17,13,8,8,12,15,11,11,6,8,7,8,7,10,11,15,6,9,4,8,7,7,6,3,9,4,4,5,2,7,3,6,9,7,5,11,5,2,3,1,3,2,1,2,3,2,1,3,- -  -,
2002082156,Carl Garbutt,D/WB (L),1.02,11,12,12,3,13,11,11,11,10,14,10,11,12,12,11,8,14,7,15,11,9,11,9,12,7,3,11,7,12,5,6,12,10,6,13,12,2,3,1,3,2,2,3,3,3,2,2,- -  -,
15023545,Craig Goodwin,"D/WB (L), M/AM (RLC)",1.38,8,10,8,7,15,10,8,7,8,12,8,12,8,12,13,15,10,11,10,12,10,12,6,12,9,10,12,12,5,8,4,9,11,5,12,10,1,1,1,1,1,1,1,1,1,1,1,- -  -,Wnt
93010794,Anton Tinnerholm,D/WB (R),1.09,11,11,8,7,15,10,13,10,16,14,16,11,14,13,14,9,12,13,12,15,10,16,6,11,8,9,11,6,6,9,7,13,13,12,13,14,3,1,1,2,3,1,1,3,1,3,3,- -  -,
2000146810,Owen Cochrane,D/AM (R),0.95,13,16,11,15,12,15,11,11,6,7,8,3,8,12,5,7,12,7,4,6,2,7,6,11,7,3,9,2,6,4,6,6,6,6,9,8,1,1,1,3,3,3,2,3,2,1,2,- -  -,
29219001,Sam McCallum,"D (RL), WB (L)",0.95,14,13,12,14,16,15,14,13,13,13,14,13,12,12,15,6,9,12,12,12,11,13,10,12,11,7,11,6,14,11,15,12,11,8,12,10,3,2,1,1,3,3,3,2,1,3,2,- -  -,
16282801,Adis Jasic,"D/WB (R), M (RC)",1.39,14,13,14,13,13,16,14,12,6,12,13,11,14,11,15,5,10,10,13,13,13,13,6,8,12,6,13,7,10,9,6,11,11,9,11,13,3,3,3,2,3,1,1,2,1,2,2,- -  -,Wnt
85137055,Youssouf Koné,D/WB/M (L),0.93,14,13,12,8,14,14,14,12,13,13,14,12,12,12,11,11,5,13,10,12,8,14,7,13,11,7,13,5,10,8,11,12,12,9,13,13,2,2,2,3,1,1,2,3,1,3,3,- -  -,
67217491,Andrei Raţiu,D/WB/M/AM (R),1.34,14,14,13,11,13,14,14,14,10,8,12,7,13,12,7,12,7,11,10,13,11,9,5,11,10,6,11,6,8,8,8,10,11,5,11,12,3,2,4,2,1,3,2,3,2,2,1,- -  -,Opt
55067769,Nanu,"D/WB/M (R), AM (RL)",0.83,16,14,7,7,16,14,13,7,10,12,11,12,12,9,14,15,8,12,12,7,8,13,5,7,13,12,11,5,5,7,10,9,10,7,9,12,3,3,4,1,3,4,2,2,3,2,1,- -  -,Trn
67103536,Juan Bernat,D/WB/M/AM (L),1.49,12,13,13,6,12,12,10,6,17,13,15,16,10,14,16,13,9,16,12,15,12,17,13,14,12,10,14,10,8,10,13,10,14,12,12,15,3,1,3,3,3,2,2,1,2,2,1,- -  -,
62054709,Risto Radunović,D (L),0.61,7,7,10,11,13,9,10,11,11,13,15,12,13,13,10,7,15,13,15,13,11,13,13,13,5,5,14,12,8,8,11,12,12,17,13,9,3,2,1,3,2,2,3,3,2,2,3,- -  -,
43167654,Juan Manuel Ramos,D/WB (L),0.89,13,12,12,10,15,13,12,10,13,13,11,11,11,12,11,11,9,13,13,12,9,13,13,15,9,11,13,12,10,8,6,13,13,12,12,12,3,1,3,1,3,4,4,3,2,1,3,- -  -,
18044106,Jordan Lukaku,D/WB/M (L),1.60,14,10,13,9,14,14,10,16,14,12,13,11,9,12,14,12,5,14,12,15,8,14,4,13,12,8,14,2,4,2,2,12,11,11,12,13,3,1,1,3,3,2,3,3,1,1,1,- -  -,
2002083211,Josh Pritchard,D/WB (R),1.18,13,12,10,5,11,13,13,9,16,10,7,6,11,12,7,11,9,7,10,13,8,12,4,9,7,2,7,2,4,4,4,7,11,6,10,10,3,1,1,2,3,3,4,3,1,3,1,- -  -,
2000191306,Lewis Colwell,D/WB (R),0.46,13,10,7,13,11,9,11,5,9,4,6,5,5,6,15,5,11,5,5,6,4,6,4,5,3,4,7,2,5,3,2,5,5,3,6,5,3,4,1,2,1,3,1,1,2,3,1,- -  -,
2002109589,Yaw Sarkodie,D/WB (L),1.58,6,7,12,12,15,6,9,6,4,6,6,7,6,9,8,4,5,5,5,11,6,10,3,6,3,6,7,2,6,4,2,5,7,4,6,9,3,2,1,3,2,1,1,2,2,2,1,- -  -,
2002094865,Charlie Teale,"D/WB (RL), M (R)",0.77,13,10,11,6,14,10,13,7,11,8,7,6,10,8,6,6,5,4,8,10,7,14,6,7,4,3,7,3,5,3,4,8,7,5,7,5,2,2,2,4,1,1,3,4,3,2,3,- -  -,
29141882,Tom Pearce,D/WB (L),1.14,14,13,13,12,13,13,14,12,7,13,14,12,12,12,13,12,6,10,11,12,9,13,5,14,12,5,10,5,9,7,8,11,9,4,11,12,1,1,1,2,1,2,3,2,3,3,2,- -  -,
25019787,Pavel Kadeřábek,D/WB/M/AM (R),1.51,14,11,14,11,14,15,16,14,13,11,15,8,14,10,16,10,12,14,12,14,10,16,7,14,10,9,10,7,11,11,15,12,10,11,13,10,1,2,3,3,1,3,3,2,2,3,2,- -  -,
29236491,Lynford Sackey,D/WB/M/AM (R),0.65,14,10,11,10,13,13,14,12,7,9,7,12,7,5,12,7,10,11,9,8,6,10,10,10,9,8,9,7,7,9,4,7,9,2,7,12,1,1,3,1,2,4,3,1,3,1,1,- -  -,Inj
92021287,Marvin Plattenhardt,D/WB (L),0.99,10,8,12,8,12,7,10,8,10,12,12,13,13,13,13,10,12,12,12,16,14,12,15,16,9,7,14,17,8,11,16,10,13,9,12,15,2,3,3,1,2,3,1,3,1,2,1,- -  -,
2000108697,Zain Silcott-Duberry,"D/WB/M (RL), AM (RLC)",0.88,15,12,9,12,14,15,12,9,11,8,4,10,9,9,7,15,9,7,6,5,10,8,5,8,13,6,8,5,5,6,2,5,10,2,4,11,2,3,1,3,2,3,3,1,1,3,1,- -  -,
2000216559,Michal Rosiak,"D (R), M/AM (C)",1.20,12,10,14,6,14,12,11,9,14,9,8,13,9,16,15,8,9,10,7,13,13,10,5,9,12,5,13,7,8,6,7,5,12,3,7,12,2,1,4,3,2,3,1,1,1,3,2,- -  -,Wnt
61084180,Jack MacKenzie,D/WB (L),1.26,15,13,14,12,13,15,14,12,8,15,11,11,12,11,16,7,9,10,12,14,10,15,7,10,12,4,10,2,9,8,12,11,11,9,13,8,1,2,2,4,2,2,1,3,1,2,3,- -  -,
95035991,Adrià Pedrosa,D/WB/M (L),1.60,15,15,13,7,13,15,14,11,15,15,12,11,10,16,3,9,7,15,13,13,11,13,12,15,13,11,13,8,11,10,10,13,14,7,12,13,3,2,3,3,2,3,2,4,3,3,2,- -  -,
29141155,Michael Carberry,D/WB/M/AM (L),0.57,12,10,8,5,9,12,10,9,7,10,7,6,6,9,4,6,4,11,10,10,7,11,6,9,7,3,7,5,5,4,7,8,6,3,10,6,2,4,2,3,2,3,3,1,2,3,2,- -  -,
14079839,Fabrizio Angileri,D/WB/M (L),0.90,14,14,12,10,14,13,14,10,12,13,11,12,13,14,10,9,4,12,12,12,14,13,12,12,12,8,14,12,8,12,12,13,12,9,12,13,1,3,3,3,2,4,2,3,2,3,4,- -  -,
2000200172,Jayden Matthew,D (RL),0.75,7,7,8,14,16,8,10,5,9,10,4,12,10,12,1,5,6,3,9,8,5,7,6,9,6,4,8,2,6,2,5,9,7,3,9,7,2,1,2,1,2,3,1,3,1,2,2,- -  -,
92025551,Niko Gießelmann,D/WB (L),1.40,9,8,9,12,14,9,11,9,14,14,15,12,14,15,14,11,11,13,13,15,12,16,12,14,10,8,12,13,7,13,15,12,13,12,14,12,1,3,1,2,3,3,2,2,2,3,3,- -  -,
29218612,Taylor Gardner-Hickman,"D/WB (R), M (RC)",1.48,12,11,12,13,11,11,14,12,8,10,10,8,9,9,13,11,8,10,13,11,12,12,10,12,12,7,14,6,14,11,7,14,12,3,14,12,4,3,3,2,2,1,2,1,2,3,3,- -  -,Wnt
71023439,Oleksandr Karavaiev,"D (RL), WB/M (R), AM (RL)",0.95,10,10,11,8,14,11,9,8,9,12,12,10,11,10,14,10,12,12,12,14,11,15,13,14,10,9,10,9,9,9,10,9,13,10,10,13,2,1,3,3,1,3,1,3,4,1,1,- -  -,
2002094916,Ionuţ Darîngă,D/WB/M/AM (R),1.40,13,11,16,3,13,11,12,10,13,12,12,10,12,10,10,3,4,8,9,18,8,14,12,10,7,5,9,14,4,5,6,10,9,6,11,13,3,1,4,1,2,1,1,3,3,2,3,- -  -,Yth
51055914,Cristian Calderón,D/WB (L),1.10,14,16,14,9,15,14,14,7,13,14,12,13,11,12,7,11,7,13,10,9,11,12,7,13,10,9,13,8,9,12,6,10,12,7,12,13,2,2,3,1,2,3,3,1,1,1,2,- -  -,
67129804,David Juncà,D/WB/M/AM (L),1.39,10,10,11,8,12,10,10,7,10,15,10,10,11,12,11,11,7,14,12,13,11,13,12,16,11,8,11,7,7,8,12,11,13,7,12,14,1,1,2,2,2,2,3,2,3,1,3,- -  -,
91105585,Christian Günter,D/WB/M/AM (L),1.52,14,11,14,12,18,16,14,12,14,11,14,10,13,10,13,11,14,12,12,13,8,16,13,16,13,9,12,13,9,12,16,12,13,8,12,11,3,1,2,1,3,2,3,2,2,3,2,- -  -,
2002095450,Liam Anson,"D (RL), WB (R)",1.02,11,12,17,13,14,12,14,13,16,11,20,10,12,11,13,6,11,8,13,11,8,10,7,10,5,3,11,5,8,6,5,9,12,5,10,13,2,2,2,1,3,2,2,3,3,3,2,- -  -,
14046848,Renzo Saravia,D/WB (R),0.79,11,13,9,9,13,12,10,10,12,12,13,11,13,12,10,12,8,12,13,13,12,12,5,12,12,9,14,6,7,10,14,10,12,8,12,13,3,4,2,1,2,2,2,1,2,3,2,- -  -,
16045742,Philipp Mwene,"D/WB (RL), M (R)",1.29,12,13,10,7,17,11,12,5,14,12,14,10,13,13,15,11,10,13,11,13,11,16,8,11,11,9,12,6,8,10,12,11,11,8,13,12,2,1,1,2,1,1,3,2,2,1,2,- -  -,
98017542,Naser Aliji,D/WB/M/AM (L),1.21,11,13,8,9,14,11,10,8,13,11,15,12,9,12,12,13,8,12,10,13,12,11,9,10,10,9,15,11,7,12,11,9,13,8,10,13,3,3,3,2,4,3,3,3,1,1,3,- -  -,
61094100,James Maxwell,D/WB/M/AM (L),1.05,16,12,11,7,18,13,14,7,8,10,11,9,14,10,8,12,5,12,10,12,14,14,4,10,13,3,10,3,5,3,10,13,11,6,13,9,3,3,3,3,2,2,1,2,3,1,3,- -  -,Wnt
28047904,Cyrus Christie,D/WB/M/AM (R),0.51,11,11,9,13,14,12,10,12,8,12,12,11,10,11,11,11,9,13,10,13,11,12,10,13,11,8,12,8,12,10,11,10,11,7,13,12,2,1,1,2,2,3,3,2,2,3,1,- -  -,
2002094801,Drewe Cantwell,"D (RL), WB (L)",1.43,15,12,14,5,14,13,16,11,7,12,9,9,12,11,16,6,12,8,12,11,8,14,4,10,9,4,9,2,8,5,8,10,11,2,10,12,3,1,3,2,2,3,1,2,1,3,1,- -  -,
30035411,Hamari Traoré,D/WB (R),1.10,12,11,10,10,16,13,14,10,15,14,13,12,13,13,12,12,9,13,13,14,11,16,10,13,9,7,14,8,12,7,15,13,13,5,12,13,1,3,1,2,2,1,1,4,1,1,1,- -  -,
83111501,Thierry Rendall Correia,D/WB (RL),1.46,15,16,15,13,15,16,16,17,13,14,13,12,13,12,14,14,8,12,12,13,12,14,8,13,12,6,12,5,8,9,12,12,12,10,11,13,1,1,2,3,1,2,3,1,2,3,1,- -  -,Wnt
2002081069,Lennon Burchill,"D (RL), WB/M (R)",0.87,9,11,8,9,9,9,12,9,7,11,17,8,10,9,11,5,4,8,9,17,8,15,5,11,8,6,10,4,7,4,8,8,9,4,8,8,2,3,2,1,2,3,3,2,3,2,2,- -  -,
2000126226,Toby Bower,D (L),1.10,14,12,9,8,12,13,13,6,10,7,9,4,5,13,5,7,11,3,7,6,3,6,5,9,1,1,7,1,5,3,5,7,6,1,7,6,1,1,2,4,3,1,2,2,1,3,1,- -  -,
52070967,Regan Donelon,D/WB (L),1.50,12,10,10,10,12,12,11,8,12,10,12,9,10,11,17,11,6,8,10,10,10,13,13,11,11,5,10,13,11,7,10,8,11,10,10,12,2,3,1,1,2,3,2,2,4,2,1,- -  -,
53109980,Fredrik Bjørkan,D/WB (L),0.62,15,17,14,11,17,15,14,12,16,12,15,12,12,12,14,13,11,12,12,14,12,16,7,13,12,7,13,5,10,9,11,12,12,8,12,13,1,3,2,3,4,1,1,2,4,3,1,- -  -,
78066692,Alfonso Espino,D (L),0.85,13,12,13,6,17,12,15,11,15,13,16,11,14,12,15,9,15,12,13,16,10,19,7,11,8,5,11,6,6,9,12,14,12,6,14,10,1,3,1,2,3,2,1,2,3,2,1,- -  -,Inj
2000222074,James Rowswell,D (RL),1.02,16,16,9,4,14,17,11,5,10,9,9,7,7,9,13,7,7,5,11,8,7,7,5,11,4,1,9,1,7,2,5,6,8,4,5,9,1,2,3,2,2,3,2,1,2,2,2,- -  -,
27097478,Joakim Mæhle,"D/WB (RL), M (R)",1.09,14,14,14,11,16,14,16,12,15,12,11,12,12,12,15,14,10,12,12,13,11,15,5,13,12,8,13,5,6,10,6,10,12,6,11,12,2,3,3,2,2,1,1,1,4,1,3,- -  -,
37025569,Jetro Willems,D/WB/M (L),1.11,11,12,11,7,14,13,10,10,9,10,15,14,9,11,12,15,5,13,12,10,12,8,13,14,10,7,13,9,5,10,16,11,13,7,12,14,3,1,2,2,3,2,2,3,4,4,1,- -  -,
2000118382,Asher Falase,D/WB (R),1.11,13,8,12,14,14,16,10,13,10,8,9,5,8,12,7,6,14,8,8,12,10,12,4,9,7,1,9,2,8,1,8,9,8,3,12,11,1,3,1,3,3,1,1,3,3,2,3,- -  -,
61064565,Liam Smith,"D/WB (RL), M (C)",1.66,12,10,11,6,13,12,13,9,7,13,8,11,12,12,12,7,8,12,12,12,10,13,4,12,11,9,13,7,8,12,7,11,12,6,10,12,2,3,3,2,2,3,1,1,2,3,2,- -  -,
48043729,Hamza Mendyl,D/WB/M (L),1.32,14,14,14,10,16,16,13,12,14,11,15,11,11,10,16,11,6,12,12,10,9,14,7,11,12,6,10,5,8,6,12,12,10,7,11,12,1,2,3,1,3,3,3,3,2,3,2,- -  -,Inj
76039443,Yairo Moreno,D/WB/M/AM (L),1.31,12,13,11,10,14,12,13,12,11,13,13,12,14,14,11,13,11,12,14,12,11,12,11,12,12,10,13,6,7,11,9,12,13,4,12,13,2,1,3,1,2,2,1,3,1,3,2,- -  -,
29141734,Steve Seddon,D/WB/M (L),0.96,13,13,13,9,18,12,13,10,11,10,14,11,11,11,17,14,13,12,11,13,11,17,8,11,10,7,11,11,10,9,11,11,11,8,10,12,3,3,3,2,2,1,2,3,2,2,1,- -  -,Trn
29120983,Max Lowe,D/WB (L),1.24,14,13,12,8,15,14,13,12,9,12,12,13,12,12,11,11,9,13,12,13,11,14,8,12,12,9,14,8,11,8,9,13,13,5,13,13,3,1,3,1,1,3,2,3,1,2,1,- -  -,
2002094760,Neil Kitching,"D (RL), M/AM (R)",1.10,15,12,9,9,13,11,8,9,14,9,5,6,11,7,10,4,9,6,7,7,5,10,6,9,8,3,8,9,5,1,4,6,7,4,8,9,4,3,3,3,3,1,3,2,1,1,2,- -  -,
91149510,Erik Wekesser,"D/WB/M/AM (L), ST (C)",1.14,12,10,12,12,12,12,14,11,15,11,12,10,13,11,12,9,9,11,10,14,11,15,7,9,11,8,11,7,10,11,7,10,11,7,8,12,3,3,3,3,3,1,4,1,3,1,4,- -  -,
20049783,Jack Gurr,D/WB (R),1.13,13,11,11,7,11,13,11,8,12,9,10,9,10,10,14,5,14,10,10,12,8,13,13,12,9,6,9,7,7,8,5,7,11,6,10,11,2,2,3,4,2,2,2,1,1,3,3,- -  -,
67198782,Sergi Palencia,"D (RL), WB (R)",1.45,14,14,13,4,17,14,14,11,14,15,15,14,15,16,15,8,10,13,16,15,13,14,7,12,10,8,12,6,6,7,14,12,12,7,15,11,3,3,3,3,3,1,1,3,1,4,1,- -  -,Wnt
2002081171,Ricky Dhaliwal,D (RL),1.28,8,8,15,6,8,9,10,9,18,9,8,7,9,12,9,5,15,6,12,12,9,9,5,9,7,2,8,3,7,4,5,9,9,3,13,8,1,3,1,2,3,1,3,3,1,2,1,- -  -,
36078574,Dimitris Giannoulis,D/WB/M (L),1.68,16,16,15,9,17,16,16,9,14,13,10,15,11,12,14,9,6,12,11,14,13,16,10,14,12,7,14,10,6,8,11,11,12,8,11,14,1,2,3,3,1,3,3,2,3,2,1,- -  -,
43094517,Antonio Barreca,D/WB/M (L),1.48,14,15,13,11,13,13,12,10,9,14,12,11,12,12,13,11,8,11,13,12,11,13,11,12,10,8,13,9,11,10,13,12,11,8,12,13,3,2,1,3,2,1,1,2,1,3,1,- -  -,
29156848,Callum Cockerill-Mollett,D/WB (L),1.61,10,9,9,7,12,10,11,12,11,9,5,5,11,8,14,8,9,6,12,10,8,11,6,5,8,4,7,7,8,5,9,8,6,4,9,10,2,2,1,3,1,2,3,2,4,1,1,- -  -,
28122155,Joel Bagan,D/WB (L),0.75,12,13,15,12,13,12,13,11,11,13,12,13,12,12,13,10,9,12,11,13,13,14,10,11,11,8,12,9,11,9,12,12,12,7,12,13,3,1,3,3,3,2,1,3,1,2,2,- -  -,
2000022026,Max Johnston,"D (RL), WB (R)",1.23,13,11,9,16,13,12,13,12,15,9,11,7,12,12,12,8,3,8,10,15,10,15,9,12,10,9,13,3,11,9,10,9,12,6,11,12,2,2,1,2,1,3,3,3,2,4,3,- -  -,
2002080842,Jared James,"D (RL), WB (L)",0.97,14,16,11,13,16,13,16,10,10,8,12,7,13,12,15,8,8,6,12,7,9,11,4,8,7,4,10,3,7,3,7,9,9,1,8,13,3,2,3,4,1,4,3,3,3,2,3,- -  -,
2002080830,Tom Ryan,D (L),1.24,10,9,8,8,15,9,13,8,8,6,17,6,9,10,13,5,6,1,9,9,6,13,3,7,3,1,5,3,5,2,1,6,8,1,8,7,2,1,3,2,2,1,3,2,4,1,1,- -  -,
