Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Jesse Debrah,D (C),6.97,6.97,15.0,11.0,1.0,9.0,10.0,12.0,13.0,13.0,2.0,3.0,2.0,11.0,2.0,10.0,12.0,2.0,9.0,12.0,11.0,7.0,6.0,7.0,3.0,15.0,13.0,1.0,5.0,11.0,8.0,5.0,2.0,7.0,16.0,8.0,5.0,7.0,11.0,10.0,3.0,1.0,11.0,10.0,12.0,11.0,9.0,1.0,- -  -,,11.0
Raphael Araoye,"D (LC), WB (L)",6.97,6.97,7.0,7.0,1.0,1.0,5.0,6.0,12.0,11.0,2.0,3.0,1.0,12.0,3.0,3.0,14.0,2.0,2.0,18.0,12.0,4.0,4.0,6.0,2.0,8.0,13.0,1.0,1.0,6.0,6.0,3.0,2.0,6.0,13.0,13.0,7.0,5.0,12.0,7.0,3.0,3.0,8.0,9.0,13.0,13.0,9.0,3.0,- -  -,,15.0
Jordan Turnbull,"D (LC), DM",6.96,6.96,12.0,8.0,3.0,11.0,12.0,14.0,12.0,12.0,2.0,1.0,2.0,12.0,5.0,12.0,10.0,2.0,8.0,12.0,11.0,9.0,8.0,10.0,1.0,13.0,13.0,1.0,5.0,6.0,11.0,6.0,3.0,9.0,12.0,12.0,6.0,5.0,11.0,11.0,2.0,2.0,12.0,11.0,12.0,9.0,13.0,4.0,- -  -,,8.0
Corey Jordan,D (C),6.95,6.95,11.0,10.0,3.0,10.0,10.0,9.0,12.0,13.0,3.0,3.0,3.0,10.0,3.0,11.0,12.0,3.0,8.0,14.0,10.0,4.0,4.0,10.0,2.0,12.0,12.0,1.0,5.0,6.0,7.0,3.0,2.0,2.0,12.0,12.0,3.0,2.0,11.0,11.0,1.0,3.0,13.0,9.0,12.0,11.0,12.0,1.0,- -  -,,13.0
Charlie Raglan,D (C),6.93,6.93,13.0,9.0,1.0,10.0,13.0,12.0,12.0,13.0,3.0,2.0,2.0,12.0,10.0,12.0,11.0,2.0,8.0,11.0,12.0,6.0,11.0,10.0,2.0,13.0,12.0,2.0,9.0,9.0,10.0,9.0,1.0,5.0,14.0,11.0,5.0,5.0,12.0,12.0,3.0,2.0,14.0,9.0,11.0,8.0,7.0,2.0,- -  -,,12.0
Tom Anderson,D (C),6.93,6.93,14.0,6.0,1.0,6.0,14.0,13.0,12.0,14.0,1.0,2.0,3.0,12.0,2.0,8.0,7.0,3.0,6.0,11.0,13.0,8.0,4.0,16.0,2.0,16.0,13.0,2.0,4.0,2.0,8.0,6.0,2.0,3.0,14.0,12.0,6.0,6.0,13.0,12.0,1.0,1.0,16.0,11.0,11.0,7.0,12.0,2.0,- -  -,,8.0
Ben Hockenhull,D (C),6.93,6.93,10.0,8.0,2.0,11.0,14.0,10.0,12.0,12.0,4.0,1.0,3.0,12.0,5.0,11.0,12.0,2.0,5.0,13.0,10.0,6.0,4.0,10.0,3.0,13.0,10.0,2.0,5.0,4.0,11.0,5.0,3.0,7.0,14.0,10.0,5.0,4.0,12.0,11.0,4.0,3.0,13.0,11.0,9.0,6.0,12.0,1.0,- -  -,,11.0
Lewis Baines,D (LC),6.92,6.92,12.0,11.0,2.0,11.0,13.0,13.0,12.0,10.0,1.0,2.0,2.0,13.0,8.0,12.0,12.0,2.0,8.0,14.0,11.0,5.0,4.0,9.0,1.0,14.0,11.0,2.0,3.0,3.0,6.0,4.0,3.0,8.0,11.0,8.0,4.0,2.0,11.0,12.0,3.0,4.0,14.0,9.0,10.0,8.0,11.0,2.0,- -  -,,10.0
Lewis Freestone,D (LC),6.92,6.92,11.0,10.0,1.0,7.0,11.0,10.0,12.0,13.0,3.0,3.0,1.0,12.0,5.0,11.0,11.0,3.0,8.0,10.0,12.0,10.0,5.0,9.0,1.0,13.0,12.0,1.0,6.0,5.0,10.0,7.0,2.0,9.0,15.0,10.0,8.0,10.0,12.0,10.0,1.0,3.0,11.0,9.0,12.0,12.0,10.0,1.0,- -  -,,12.0
Alex Pearce,D (C),6.92,6.92,13.0,6.0,2.0,9.0,15.0,12.0,12.0,11.0,1.0,1.0,1.0,16.0,9.0,11.0,4.0,2.0,7.0,13.0,12.0,11.0,6.0,16.0,2.0,14.0,13.0,3.0,7.0,4.0,8.0,7.0,1.0,4.0,16.0,12.0,7.0,5.0,13.0,12.0,1.0,2.0,16.0,11.0,14.0,4.0,15.0,1.0,- -  -,,4.0
Jay Williams,D (RC),6.92,6.92,6.0,4.0,2.0,6.0,6.0,13.0,10.0,13.0,3.0,2.0,1.0,13.0,3.0,4.0,11.0,2.0,4.0,15.0,12.0,5.0,2.0,13.0,1.0,11.0,9.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,6.0,13.0,8.0,4.0,14.0,8.0,2.0,1.0,9.0,9.0,7.0,9.0,6.0,3.0,- -  -,Wnt,13.0
Dion Conroy,"D (C), DM",6.92,6.92,14.0,12.0,2.0,11.0,13.0,12.0,11.0,12.0,2.0,3.0,2.0,10.0,4.0,13.0,10.0,1.0,8.0,12.0,13.0,7.0,6.0,13.0,4.0,12.0,13.0,3.0,7.0,5.0,10.0,6.0,2.0,10.0,15.0,11.0,4.0,5.0,11.0,12.0,2.0,2.0,11.0,12.0,11.0,8.0,9.0,1.0,- -  -,,11.0
Sam Graham,D (C),6.92,6.92,11.0,6.0,2.0,10.0,11.0,10.0,14.0,11.0,1.0,1.0,3.0,10.0,3.0,8.0,12.0,3.0,4.0,12.0,11.0,8.0,4.0,9.0,2.0,14.0,12.0,3.0,4.0,5.0,8.0,3.0,1.0,5.0,8.0,9.0,5.0,3.0,10.0,9.0,3.0,2.0,12.0,10.0,11.0,10.0,10.0,1.0,- -  -,Wnt,12.0
Nathan Smith,D (C),6.92,6.92,12.0,6.0,1.0,6.0,13.0,12.0,15.0,10.0,1.0,1.0,3.0,13.0,5.0,6.0,10.0,3.0,9.0,13.0,13.0,7.0,6.0,14.0,2.0,15.0,12.0,2.0,5.0,4.0,7.0,8.0,3.0,5.0,17.0,11.0,5.0,5.0,13.0,9.0,3.0,3.0,18.0,9.0,10.0,9.0,16.0,1.0,- -  -,,10.0
Brandon Cooper,D (C),6.91,6.91,13.0,9.0,2.0,10.0,13.0,12.0,12.0,10.0,2.0,3.0,2.0,12.0,5.0,10.0,9.0,3.0,8.0,9.0,12.0,7.0,7.0,12.0,4.0,15.0,12.0,1.0,4.0,11.0,9.0,5.0,1.0,7.0,15.0,9.0,4.0,3.0,11.0,11.0,3.0,2.0,16.0,9.0,11.0,8.0,14.0,3.0,- -  -,Ask,8.0
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.91,6.91,11.0,8.0,1.0,8.0,10.0,9.0,10.0,12.0,1.0,3.0,2.0,9.0,5.0,10.0,10.0,3.0,9.0,12.0,9.0,7.0,4.0,4.0,2.0,12.0,10.0,3.0,4.0,8.0,9.0,4.0,3.0,9.0,14.0,8.0,10.0,4.0,10.0,9.0,1.0,1.0,11.0,9.0,9.0,11.0,14.0,2.0,- -  -,Wnt,11.0
Riley Harbottle,D (C),6.91,6.91,9.0,9.0,1.0,11.0,10.0,12.0,12.0,12.0,4.0,1.0,1.0,11.0,6.0,10.0,13.0,3.0,11.0,11.0,11.0,2.0,2.0,12.0,2.0,13.0,13.0,2.0,6.0,9.0,10.0,7.0,3.0,8.0,9.0,10.0,6.0,5.0,11.0,9.0,3.0,1.0,10.0,11.0,13.0,9.0,9.0,3.0,- -  -,,13.0
Baily Cargill,"D (LC), WB (L)",6.91,6.91,12.0,10.0,1.0,8.0,10.0,10.0,13.0,13.0,4.0,3.0,1.0,11.0,4.0,11.0,8.0,3.0,9.0,13.0,11.0,5.0,6.0,7.0,2.0,13.0,11.0,1.0,6.0,8.0,11.0,4.0,1.0,6.0,12.0,11.0,4.0,5.0,11.0,13.0,2.0,2.0,11.0,12.0,10.0,11.0,12.0,3.0,- -  -,Wnt,8.0
Callum Chapman-Page,D (C),6.91,6.91,10.0,11.0,3.0,11.0,10.0,13.0,13.0,10.0,2.0,1.0,1.0,10.0,4.0,13.0,10.0,2.0,9.0,11.0,9.0,3.0,6.0,10.0,1.0,11.0,11.0,2.0,7.0,5.0,10.0,5.0,2.0,7.0,13.0,9.0,6.0,5.0,10.0,12.0,1.0,1.0,10.0,10.0,8.0,10.0,14.0,1.0,- -  -,Trn,10.0
Kaelan Casey,D (C),6.91,6.91,13.0,11.0,2.0,12.0,13.0,10.0,13.0,12.0,1.0,2.0,1.0,9.0,4.0,12.0,12.0,3.0,5.0,13.0,13.0,7.0,8.0,15.0,3.0,15.0,10.0,3.0,5.0,6.0,12.0,7.0,2.0,7.0,12.0,11.0,5.0,5.0,14.0,9.0,3.0,3.0,10.0,12.0,11.0,8.0,10.0,3.0,- -  -,,14.0
Di'Shon Bernard,"D (RC), WB (R)",6.91,6.91,13.0,10.0,3.0,10.0,12.0,12.0,14.0,12.0,2.0,1.0,2.0,12.0,5.0,11.0,14.0,1.0,6.0,15.0,11.0,9.0,5.0,9.0,3.0,14.0,11.0,1.0,4.0,5.0,10.0,4.0,1.0,10.0,14.0,11.0,7.0,4.0,11.0,10.0,1.0,4.0,12.0,12.0,10.0,11.0,13.0,3.0,- -  -,,13.0
Will Forrester,D (C),6.91,6.91,12.0,10.0,3.0,12.0,13.0,13.0,13.0,12.0,3.0,2.0,2.0,13.0,6.0,11.0,12.0,3.0,7.0,12.0,11.0,5.0,6.0,12.0,1.0,13.0,12.0,3.0,6.0,6.0,11.0,6.0,1.0,7.0,15.0,12.0,5.0,6.0,10.0,13.0,3.0,1.0,13.0,12.0,13.0,10.0,11.0,1.0,- -  -,Wnt,12.0
Jacob Mensah,D (RC),6.91,6.91,15.0,5.0,3.0,7.0,9.0,12.0,14.0,10.0,2.0,2.0,3.0,10.0,2.0,9.0,14.0,2.0,3.0,12.0,11.0,5.0,1.0,7.0,1.0,15.0,12.0,3.0,2.0,3.0,8.0,2.0,1.0,5.0,14.0,9.0,5.0,1.0,12.0,8.0,3.0,3.0,14.0,10.0,10.0,11.0,13.0,2.0,- -  -,Wnt,14.0
Jordan Tunnicliffe,D (C),6.91,6.91,12.0,7.0,1.0,10.0,11.0,13.0,13.0,9.0,2.0,4.0,1.0,12.0,5.0,8.0,7.0,2.0,9.0,12.0,13.0,3.0,4.0,12.0,3.0,13.0,15.0,4.0,3.0,6.0,8.0,5.0,1.0,7.0,11.0,11.0,5.0,4.0,10.0,10.0,1.0,3.0,11.0,10.0,11.0,8.0,13.0,2.0,- -  -,Inj,8.0
Besart Topalloj,"D (LC), WB (L)",6.90,6.90,9.0,9.0,3.0,10.0,11.0,10.0,12.0,11.0,2.0,1.0,3.0,11.0,4.0,9.0,12.0,2.0,7.0,15.0,11.0,10.0,6.0,10.0,1.0,11.0,12.0,1.0,3.0,9.0,10.0,7.0,3.0,7.0,11.0,13.0,7.0,6.0,13.0,11.0,2.0,1.0,10.0,10.0,12.0,9.0,10.0,1.0,- -  -,Wnt,11.0
Andy Smith,D (C),6.90,6.90,12.0,9.0,4.0,8.0,11.0,13.0,12.0,10.0,2.0,1.0,1.0,13.0,6.0,9.0,11.0,2.0,7.0,12.0,12.0,7.0,4.0,11.0,1.0,16.0,15.0,1.0,5.0,6.0,8.0,4.0,3.0,7.0,11.0,8.0,4.0,5.0,11.0,10.0,3.0,2.0,12.0,13.0,11.0,9.0,13.0,3.0,- -  -,,9.0
Adrian Mariappa,D (RC),6.90,6.90,12.0,4.0,2.0,9.0,16.0,14.0,10.0,5.0,3.0,2.0,3.0,12.0,6.0,12.0,5.0,3.0,7.0,11.0,12.0,12.0,7.0,14.0,4.0,10.0,14.0,3.0,6.0,7.0,11.0,5.0,1.0,3.0,18.0,10.0,8.0,6.0,11.0,12.0,4.0,3.0,11.0,9.0,14.0,6.0,12.0,1.0,- -  -,,4.0
Louis Storey,"D (RC), M (C)",6.90,6.90,10.0,9.0,3.0,6.0,10.0,10.0,12.0,12.0,3.0,2.0,2.0,10.0,4.0,10.0,11.0,1.0,8.0,10.0,9.0,5.0,2.0,15.0,1.0,14.0,14.0,1.0,2.0,2.0,7.0,2.0,1.0,3.0,15.0,8.0,3.0,3.0,11.0,9.0,2.0,2.0,9.0,10.0,12.0,8.0,11.0,2.0,- -  -,,9.0
Eoin Toal,D (C),6.90,6.90,12.0,8.0,2.0,10.0,10.0,12.0,13.0,12.0,1.0,3.0,2.0,12.0,5.0,11.0,11.0,3.0,10.0,13.0,12.0,8.0,3.0,13.0,3.0,14.0,13.0,3.0,6.0,6.0,9.0,5.0,1.0,7.0,12.0,12.0,4.0,4.0,11.0,13.0,2.0,3.0,12.0,10.0,13.0,11.0,11.0,1.0,- -  -,Ask,12.0
Jarell Quansah,D (RC),6.90,6.90,5.0,8.0,1.0,8.0,9.0,12.0,12.0,11.0,1.0,2.0,1.0,10.0,5.0,7.0,12.0,1.0,4.0,13.0,12.0,9.0,8.0,14.0,4.0,15.0,14.0,2.0,3.0,5.0,11.0,3.0,3.0,7.0,7.0,10.0,5.0,6.0,12.0,11.0,3.0,2.0,9.0,8.0,11.0,11.0,8.0,3.0,- -  -,,12.0
Will Smith,D (C),6.90,6.90,14.0,10.0,1.0,10.0,10.0,12.0,11.0,12.0,2.0,3.0,3.0,11.0,6.0,11.0,11.0,2.0,7.0,15.0,12.0,7.0,4.0,11.0,2.0,12.0,10.0,2.0,5.0,8.0,10.0,5.0,4.0,8.0,15.0,10.0,5.0,5.0,12.0,11.0,2.0,2.0,12.0,9.0,13.0,11.0,7.0,3.0,- -  -,Wnt,11.0
Ryan Bennett,D (C),6.90,6.90,12.0,10.0,4.0,9.0,11.0,13.0,12.0,8.0,1.0,1.0,1.0,12.0,6.0,10.0,6.0,2.0,8.0,9.0,15.0,16.0,7.0,16.0,1.0,13.0,15.0,3.0,5.0,4.0,11.0,4.0,3.0,6.0,12.0,12.0,6.0,3.0,10.0,16.0,3.0,3.0,16.0,8.0,13.0,4.0,10.0,3.0,- -  -,,6.0
Jordan Moore-Taylor,"D (C), DM",6.89,6.89,13.0,8.0,3.0,9.0,11.0,14.0,13.0,12.0,4.0,2.0,1.0,14.0,5.0,11.0,10.0,3.0,7.0,12.0,12.0,6.0,6.0,10.0,2.0,11.0,13.0,2.0,9.0,3.0,8.0,6.0,2.0,7.0,11.0,12.0,4.0,4.0,14.0,10.0,2.0,1.0,11.0,10.0,12.0,9.0,11.0,1.0,- -  -,,10.0
Zach Abbott,D (C),6.89,6.89,8.0,4.0,2.0,5.0,6.0,14.0,11.0,8.0,3.0,1.0,3.0,13.0,5.0,6.0,12.0,2.0,2.0,14.0,14.0,1.0,3.0,5.0,2.0,10.0,13.0,4.0,1.0,7.0,6.0,1.0,3.0,3.0,4.0,13.0,1.0,3.0,9.0,6.0,2.0,3.0,10.0,10.0,12.0,13.0,11.0,1.0,- -  -,,15.0
Callum Howe,D (C),6.89,6.89,12.0,7.0,3.0,5.0,10.0,12.0,12.0,8.0,1.0,1.0,1.0,12.0,3.0,8.0,8.0,2.0,9.0,12.0,10.0,5.0,1.0,12.0,2.0,12.0,14.0,3.0,2.0,7.0,9.0,6.0,1.0,4.0,11.0,10.0,2.0,3.0,11.0,11.0,2.0,2.0,13.0,11.0,10.0,10.0,10.0,1.0,- -  -,Inj,8.0
Priestley Farquharson,"D (C), WB (R), DM, M (C)",6.89,6.89,10.0,9.0,2.0,8.0,10.0,10.0,14.0,12.0,1.0,2.0,2.0,9.0,4.0,8.0,11.0,2.0,8.0,15.0,10.0,14.0,3.0,6.0,3.0,13.0,12.0,2.0,4.0,5.0,7.0,7.0,3.0,7.0,13.0,11.0,4.0,8.0,9.0,12.0,3.0,2.0,9.0,10.0,9.0,10.0,12.0,2.0,- -  -,,10.0
Bobby Thomas,D (C),6.89,6.89,14.0,7.0,3.0,10.0,14.0,12.0,14.0,14.0,2.0,3.0,2.0,13.0,5.0,8.0,11.0,2.0,7.0,13.0,11.0,13.0,8.0,10.0,1.0,15.0,13.0,3.0,2.0,6.0,8.0,5.0,2.0,7.0,13.0,12.0,5.0,6.0,12.0,8.0,3.0,2.0,12.0,9.0,12.0,11.0,15.0,1.0,- -  -,Wnt,11.0
Michael Kelly,"D (RLC), WB/M (L)",6.88,6.88,9.0,10.0,3.0,7.0,12.0,10.0,10.0,10.0,3.0,3.0,3.0,11.0,6.0,9.0,11.0,2.0,10.0,9.0,11.0,7.0,6.0,11.0,2.0,12.0,6.0,1.0,9.0,8.0,7.0,7.0,1.0,5.0,10.0,10.0,12.0,3.0,12.0,9.0,1.0,2.0,12.0,11.0,12.0,8.0,12.0,2.0,- -  -,Wnt,11.0
Matthew Bondswell,D (LC),6.88,6.88,14.0,11.0,1.0,12.0,12.0,12.0,12.0,13.0,3.0,2.0,1.0,12.0,3.0,9.0,13.0,3.0,11.0,11.0,12.0,4.0,3.0,9.0,2.0,11.0,10.0,1.0,4.0,9.0,9.0,5.0,1.0,10.0,5.0,12.0,10.0,4.0,11.0,10.0,3.0,1.0,11.0,11.0,13.0,13.0,6.0,3.0,- -  -,,12.0
Will Wright,"D (RC), DM, M (C)",6.88,6.88,14.0,10.0,1.0,10.0,14.0,10.0,13.0,12.0,3.0,2.0,1.0,11.0,14.0,11.0,10.0,1.0,10.0,14.0,11.0,8.0,10.0,11.0,3.0,12.0,12.0,3.0,14.0,2.0,9.0,5.0,3.0,7.0,13.0,8.0,9.0,11.0,9.0,9.0,1.0,1.0,9.0,10.0,8.0,11.0,10.0,2.0,- -  -,Opt,10.0
Lewis Richards,"D (LC), WB (L)",6.88,6.88,11.0,14.0,1.0,9.0,10.0,10.0,13.0,11.0,1.0,3.0,3.0,9.0,7.0,13.0,12.0,1.0,9.0,12.0,11.0,6.0,5.0,12.0,1.0,13.0,11.0,1.0,4.0,5.0,10.0,6.0,3.0,9.0,12.0,10.0,11.0,7.0,12.0,10.0,2.0,1.0,10.0,10.0,13.0,9.0,7.0,1.0,- -  -,Wnt,10.0
Will Andiyapan,D (RLC),6.88,6.88,9.0,8.0,2.0,9.0,11.0,11.0,12.0,12.0,3.0,1.0,3.0,12.0,6.0,11.0,10.0,1.0,5.0,16.0,9.0,11.0,8.0,10.0,3.0,12.0,13.0,3.0,4.0,7.0,10.0,5.0,3.0,8.0,16.0,10.0,9.0,6.0,13.0,9.0,1.0,2.0,11.0,12.0,12.0,11.0,15.0,2.0,- -  -,,11.0
Will Boyle,D (C),6.88,6.88,13.0,8.0,2.0,10.0,15.0,12.0,14.0,14.0,1.0,3.0,3.0,12.0,5.0,10.0,11.0,1.0,10.0,12.0,11.0,8.0,5.0,14.0,3.0,14.0,14.0,2.0,6.0,6.0,9.0,7.0,2.0,6.0,12.0,12.0,5.0,3.0,11.0,11.0,2.0,1.0,12.0,8.0,12.0,9.0,12.0,1.0,- -  -,Trn,11.0
Jean Cissé,"D (RC), WB (R), DM",6.86,6.86,9.0,8.0,1.0,10.0,12.0,14.0,12.0,11.0,3.0,3.0,2.0,13.0,7.0,8.0,10.0,3.0,4.0,15.0,11.0,7.0,5.0,11.0,1.0,15.0,15.0,1.0,7.0,3.0,10.0,6.0,1.0,6.0,12.0,9.0,9.0,5.0,9.0,8.0,3.0,2.0,16.0,8.0,12.0,12.0,13.0,2.0,- -  -,Inj,11.0
Ro-Shaun Williams,D (C),6.86,6.86,11.0,5.0,4.0,12.0,13.0,12.0,12.0,13.0,1.0,1.0,2.0,11.0,5.0,12.0,12.0,3.0,9.0,11.0,12.0,7.0,2.0,9.0,1.0,14.0,12.0,2.0,2.0,8.0,11.0,3.0,2.0,8.0,13.0,12.0,4.0,2.0,9.0,10.0,3.0,1.0,9.0,11.0,13.0,11.0,9.0,3.0,- -  -,,11.0
Sam Woods,"D (C), DM, M (C)",6.86,6.86,14.0,9.0,1.0,10.0,15.0,11.0,12.0,10.0,3.0,3.0,3.0,11.0,6.0,10.0,8.0,3.0,8.0,7.0,13.0,8.0,6.0,11.0,1.0,13.0,11.0,2.0,5.0,5.0,11.0,6.0,2.0,7.0,9.0,12.0,6.0,5.0,11.0,12.0,2.0,2.0,12.0,13.0,13.0,6.0,13.0,3.0,- -  -,Wnt,8.0
Fiacre Kelleher,D (C),6.86,6.86,14.0,8.0,3.0,6.0,15.0,12.0,12.0,14.0,3.0,2.0,3.0,13.0,4.0,7.0,7.0,3.0,3.0,13.0,11.0,2.0,3.0,12.0,3.0,16.0,10.0,2.0,7.0,5.0,7.0,3.0,1.0,6.0,14.0,9.0,3.0,4.0,11.0,10.0,2.0,3.0,13.0,9.0,12.0,8.0,9.0,2.0,- -  -,,6.0
Adam Long,D (C),6.86,6.86,10.0,5.0,1.0,8.0,9.0,8.0,13.0,9.0,1.0,1.0,2.0,9.0,2.0,7.0,12.0,2.0,8.0,8.0,9.0,1.0,5.0,9.0,2.0,17.0,13.0,2.0,3.0,6.0,8.0,9.0,2.0,5.0,15.0,11.0,7.0,7.0,14.0,8.0,1.0,2.0,9.0,10.0,12.0,7.0,13.0,2.0,- -  -,Wnt,10.0
Patrick Almond,"D (C), DM",6.86,6.86,10.0,10.0,3.0,8.0,12.0,13.0,14.0,10.0,2.0,3.0,2.0,11.0,4.0,8.0,9.0,4.0,10.0,15.0,12.0,4.0,3.0,13.0,3.0,15.0,11.0,2.0,4.0,7.0,6.0,4.0,1.0,6.0,13.0,11.0,4.0,3.0,13.0,8.0,2.0,3.0,13.0,10.0,11.0,10.0,14.0,2.0,- -  -,,7.0
Tom Davies,D (C),6.86,6.86,11.0,8.0,3.0,8.0,9.0,12.0,11.0,11.0,3.0,2.0,1.0,12.0,5.0,8.0,7.0,1.0,6.0,10.0,12.0,8.0,5.0,12.0,2.0,14.0,13.0,3.0,6.0,7.0,9.0,5.0,3.0,6.0,14.0,12.0,5.0,5.0,12.0,11.0,3.0,3.0,14.0,10.0,11.0,6.0,12.0,1.0,- -  -,,6.0
Fraser Horsfall,D (C),6.86,6.86,12.0,8.0,1.0,8.0,13.0,13.0,14.0,12.0,2.0,1.0,1.0,13.0,5.0,10.0,9.0,1.0,5.0,13.0,13.0,12.0,3.0,14.0,2.0,16.0,15.0,1.0,6.0,4.0,8.0,6.0,1.0,6.0,13.0,10.0,3.0,3.0,11.0,9.0,1.0,2.0,13.0,12.0,10.0,8.0,10.0,2.0,- -  -,,8.0
Geraldo Bajrami,"D (C), DM, M (C)",6.85,6.85,11.0,9.0,2.0,10.0,12.0,12.0,11.0,9.0,1.0,3.0,4.0,14.0,4.0,13.0,12.0,2.0,9.0,10.0,13.0,4.0,4.0,14.0,1.0,12.0,12.0,3.0,5.0,6.0,9.0,5.0,1.0,8.0,14.0,12.0,6.0,5.0,12.0,13.0,4.0,2.0,14.0,11.0,11.0,10.0,9.0,1.0,- -  -,,10.0
Joseph Toole,D (RLC),6.85,6.85,5.0,6.0,3.0,3.0,4.0,10.0,9.0,11.0,3.0,3.0,1.0,12.0,2.0,4.0,13.0,1.0,3.0,14.0,13.0,1.0,1.0,5.0,4.0,11.0,8.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,14.0,12.0,5.0,2.0,14.0,5.0,3.0,3.0,6.0,9.0,8.0,14.0,6.0,3.0,- -  -,,13.0
Joseph Olowu,D (LC),6.85,6.85,12.0,7.0,1.0,8.0,10.0,12.0,14.0,13.0,2.0,3.0,1.0,11.0,8.0,9.0,13.0,1.0,7.0,12.0,12.0,9.0,3.0,14.0,1.0,12.0,13.0,1.0,4.0,3.0,8.0,5.0,2.0,9.0,13.0,10.0,4.0,7.0,11.0,11.0,1.0,3.0,12.0,12.0,12.0,9.0,12.0,2.0,- -  -,,13.0
Laurence Wyke,"D (RC), DM, M (C)",6.85,6.85,13.0,8.0,2.0,9.0,12.0,11.0,14.0,13.0,2.0,2.0,1.0,12.0,6.0,10.0,12.0,2.0,6.0,12.0,12.0,4.0,5.0,9.0,3.0,13.0,11.0,3.0,6.0,4.0,8.0,7.0,2.0,7.0,13.0,11.0,6.0,5.0,10.0,9.0,1.0,3.0,13.0,12.0,9.0,9.0,17.0,1.0,- -  -,Wnt,10.0
Mazeed Ogungbo,D (RLC),6.85,6.85,12.0,6.0,1.0,8.0,12.0,12.0,13.0,12.0,3.0,2.0,3.0,11.0,8.0,9.0,14.0,2.0,5.0,13.0,12.0,9.0,5.0,12.0,2.0,14.0,12.0,3.0,3.0,6.0,8.0,3.0,1.0,7.0,13.0,9.0,5.0,5.0,11.0,10.0,2.0,3.0,11.0,10.0,9.0,11.0,12.0,4.0,- -  -,,14.0
Morgan Feeney,D (C),6.85,6.85,10.0,9.0,2.0,11.0,11.0,11.0,13.0,12.0,3.0,1.0,3.0,13.0,6.0,9.0,11.0,2.0,9.0,11.0,11.0,7.0,7.0,13.0,4.0,14.0,12.0,2.0,6.0,5.0,9.0,5.0,3.0,6.0,4.0,9.0,6.0,4.0,10.0,9.0,1.0,3.0,12.0,11.0,9.0,15.0,9.0,2.0,- -  -,Wnt,11.0
Robbie McKenzie,"D (RLC), DM, M (C)",6.85,6.85,14.0,9.0,2.0,9.0,12.0,13.0,9.0,12.0,3.0,3.0,1.0,12.0,11.0,12.0,11.0,3.0,10.0,13.0,13.0,13.0,10.0,9.0,1.0,12.0,13.0,1.0,8.0,6.0,11.0,8.0,3.0,9.0,10.0,8.0,9.0,8.0,12.0,10.0,3.0,2.0,11.0,12.0,11.0,10.0,12.0,2.0,- -  -,,11.0
Dynel Simeu,D (C),6.85,6.85,11.0,6.0,2.0,7.0,13.0,12.0,14.0,12.0,1.0,3.0,3.0,11.0,3.0,7.0,13.0,2.0,10.0,8.0,12.0,7.0,9.0,12.0,2.0,14.0,11.0,1.0,9.0,5.0,7.0,6.0,1.0,6.0,6.0,12.0,8.0,9.0,13.0,9.0,3.0,3.0,12.0,14.0,11.0,6.0,13.0,2.0,- -  -,,16.0
Jordan Astley,"D (RLC), M (C)",6.84,6.84,14.0,9.0,1.0,13.0,12.0,8.0,10.0,13.0,1.0,3.0,3.0,13.0,3.0,10.0,9.0,2.0,6.0,15.0,10.0,7.0,5.0,5.0,1.0,12.0,5.0,2.0,5.0,8.0,9.0,5.0,2.0,7.0,12.0,12.0,10.0,7.0,12.0,9.0,2.0,3.0,18.0,14.0,10.0,9.0,16.0,3.0,- -  -,,10.0
Tom Eastman,D (C),6.84,6.84,13.0,7.0,1.0,8.0,14.0,12.0,14.0,8.0,4.0,3.0,2.0,13.0,6.0,10.0,6.0,1.0,7.0,13.0,11.0,6.0,4.0,7.0,1.0,14.0,13.0,2.0,4.0,9.0,7.0,6.0,2.0,5.0,16.0,11.0,8.0,1.0,12.0,10.0,1.0,3.0,14.0,8.0,12.0,5.0,10.0,2.0,- -  -,Trn,6.0
Jayden Porter-Atkinson,"D (C), DM, M (C)",6.83,6.83,13.0,13.0,2.0,10.0,10.0,15.0,8.0,13.0,3.0,3.0,1.0,8.0,4.0,13.0,13.0,3.0,8.0,9.0,14.0,5.0,8.0,13.0,1.0,5.0,8.0,3.0,7.0,9.0,12.0,2.0,2.0,7.0,10.0,12.0,7.0,6.0,10.0,9.0,1.0,1.0,8.0,12.0,12.0,13.0,11.0,3.0,- -  -,,15.0
