UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29075816,Max Crocombe,GK,1.14,11,12,8,16,10,10,13,10,5,11,11,10,11,9,12,1,7,2,9,14,9,12,4,2,3,1,8,5,2,3,2,1,6,2,2,8,13,12,10,8,10,12,10,12,11,13,9,- -  -,Wnt
69005372,Roman Bürki,GK,1.10,10,12,13,13,16,8,9,13,16,13,16,16,10,10,12,2,12,2,10,14,11,13,6,3,1,2,9,8,7,3,2,3,14,5,2,12,15,10,9,16,13,15,18,9,18,17,16,- -  -,
89023265,Joe McDonnell,GK,1.18,7,12,12,13,8,6,8,8,3,9,12,13,10,13,10,2,5,7,11,8,6,8,3,2,4,2,6,2,3,1,2,3,7,5,4,6,11,11,12,5,12,8,14,8,12,6,13,- -  -,
59043571,Emil Balayev,GK,1.33,10,13,10,12,12,11,6,11,14,13,15,9,10,11,18,2,13,2,13,9,8,10,6,3,2,2,6,7,1,2,3,1,12,2,2,8,9,13,13,12,13,12,10,5,13,7,10,- -  -,
63025756,Adam Jakubech,GK,1.32,13,10,11,16,11,14,6,8,6,13,15,11,13,12,5,3,9,2,12,11,11,10,2,3,2,1,7,7,1,2,3,2,13,4,1,8,13,9,11,5,11,14,13,10,15,8,12,- -  -,
28018193,Péter Gulácsi,GK,1.33,12,13,13,14,13,10,12,15,8,16,13,13,17,11,12,2,12,1,10,14,8,10,4,1,3,2,11,6,2,1,3,1,12,3,3,9,14,13,12,8,16,14,16,11,16,15,13,- -  -,Trn
96052559,Bartłomiej Drągowski,GK,1.18,12,13,14,16,13,11,13,13,12,13,14,11,11,13,15,2,12,3,14,8,9,10,7,2,2,1,8,9,9,3,1,1,11,2,3,9,14,14,12,12,14,10,13,13,16,8,13,- -  -,
29086216,Dan Lincoln,GK,0.98,12,12,11,9,14,7,11,8,9,13,8,9,10,9,11,2,7,1,10,7,9,5,3,3,2,2,6,5,6,1,3,1,8,3,2,8,10,8,8,4,11,8,9,6,11,9,13,- -  -,
28100467,Lewis Thomas,GK,1.10,7,9,11,15,10,6,10,7,5,11,13,11,12,11,8,2,10,1,13,11,7,10,4,3,1,2,9,6,3,1,1,1,7,4,2,8,15,11,10,5,12,7,12,9,14,7,13,- -  -,
2000010612,Dylan Graham,GK,1.32,8,7,4,10,8,8,5,7,12,6,10,5,12,12,16,3,9,3,11,6,5,5,4,2,3,1,1,7,1,1,3,1,8,1,3,1,8,11,3,5,13,7,10,12,13,8,9,- -  -,
28118146,Calum Ward,GK,1.08,10,12,8,15,14,11,11,12,13,10,16,12,10,17,15,2,8,2,10,10,11,10,1,1,3,3,9,7,2,2,3,1,10,3,3,10,12,12,11,5,12,9,12,8,12,5,10,- -  -,
43030617,Luigi Sepe,GK,1.20,7,9,11,13,12,8,9,8,13,13,12,13,14,12,13,4,10,2,14,12,11,12,4,3,1,3,10,8,8,1,3,2,12,1,1,10,12,11,12,10,14,14,15,14,15,6,14,- -  -,
81014112,Kemar Foster,GK,1.26,8,10,11,11,12,8,8,11,6,13,10,11,11,11,8,1,8,3,9,11,10,10,4,2,3,1,2,6,2,1,2,1,12,3,2,6,11,11,10,5,10,10,10,7,10,12,9,- -  -,
29139608,Chris Renshaw,GK,1.23,9,10,8,10,3,9,9,14,8,8,9,7,11,9,9,2,10,10,10,6,7,6,4,1,1,1,6,6,6,3,1,3,8,1,1,8,13,9,12,10,10,8,10,9,12,8,10,- -  -,Opt
29176408,Liam Armstrong,GK,1.34,9,10,7,11,13,3,1,6,13,10,11,8,9,14,12,3,12,1,5,7,7,6,3,2,2,2,1,8,1,3,2,3,8,2,2,4,14,9,8,5,10,8,9,5,10,11,6,- -  -,
19376885,Marcelo Pitaluga,GK,1.48,11,15,13,15,12,11,12,11,12,13,11,9,13,10,15,12,13,2,10,9,10,11,4,1,1,1,9,7,1,3,2,3,9,2,3,8,15,15,13,13,14,9,13,14,13,15,11,- -  -,
2000031611,Eddie Beach,GK,1.01,13,7,9,13,12,10,4,5,8,8,15,10,9,14,14,3,12,3,11,7,6,6,2,3,1,2,2,3,1,2,1,3,9,3,1,5,13,11,9,7,11,7,10,7,9,8,11,- -  -,Opt
29058892,Danny Ward,GK,1.38,12,12,12,12,13,11,13,13,12,13,13,13,14,12,14,2,11,2,12,12,11,11,3,3,2,1,10,7,1,3,2,3,12,5,2,10,12,14,13,6,14,14,12,9,13,13,14,- -  -,
2000225809,Lenny Holder,GK,1.25,9,11,12,13,15,9,9,12,5,10,12,10,10,14,16,1,8,2,10,5,3,6,3,2,2,1,1,7,1,2,3,2,9,2,1,6,11,14,12,5,13,11,12,11,13,7,11,- -  -,Unh
67102156,Jaume Domènech,GK,1.53,12,16,9,11,11,10,11,10,13,13,16,11,14,12,17,3,15,1,13,13,8,14,6,2,2,2,12,8,1,1,2,3,11,1,1,11,11,13,15,6,13,13,16,15,17,9,15,- -  -,
29162921,Taye Ashby-Hammond,GK,1.13,14,11,10,14,9,14,3,8,4,11,8,8,11,9,18,1,9,2,13,10,9,8,3,2,3,2,5,5,1,1,1,2,14,2,1,7,13,11,12,3,13,10,11,9,14,11,9,- -  -,
2002080622,Marko Grgur Kirevski,GK,1.20,6,13,10,13,15,8,7,12,13,10,10,6,9,12,15,1,6,1,12,5,11,9,3,1,3,2,3,6,1,2,1,2,6,3,3,5,12,11,12,12,10,8,13,9,13,10,11,- -  -,
2002081071,Daniil Sukhov,GK,0.95,8,11,15,13,13,11,9,10,7,9,8,10,13,14,14,1,5,3,12,12,5,8,3,1,3,2,5,8,1,2,2,1,9,3,3,6,13,11,11,2,13,9,11,13,15,11,11,- -  -,
2002095285,Dennis Gielen,GK,1.31,12,15,10,14,12,9,9,13,10,15,10,8,13,16,17,3,6,3,11,8,15,10,2,3,3,2,8,7,1,3,2,3,10,3,1,10,11,11,10,8,12,11,12,11,14,10,13,- -  -,
2002083316,Marlon Phakathi,GK,1.67,7,13,12,14,14,6,11,10,7,9,9,6,13,12,9,2,8,3,10,15,9,12,5,2,2,3,6,7,1,2,1,2,9,3,1,6,14,11,13,1,13,12,12,12,12,15,11,- -  -,Opt
96143126,Jakub Ojrzyński,GK,1.18,9,11,12,16,14,9,10,11,7,12,11,11,11,12,15,6,9,8,11,10,8,11,2,3,1,3,9,4,6,1,3,2,12,3,3,9,15,9,10,5,12,8,12,7,11,11,14,- -  -,
2002083810,Harry Kelly,GK,1.41,3,5,10,12,6,4,5,6,4,9,8,6,6,12,15,1,4,3,10,12,5,8,4,1,3,2,7,6,1,1,3,1,6,2,2,6,11,10,7,2,6,9,8,7,8,13,6,- -  -,
91014821,Timo Horn,GK,1.32,11,12,14,14,17,9,11,15,10,14,14,12,12,12,14,1,11,2,15,12,9,12,5,3,3,2,11,9,6,3,1,2,11,2,3,9,12,11,10,10,14,13,16,12,15,11,16,- -  -,
18018791,Matz Sels,GK,1.30,7,7,13,15,10,10,10,9,7,13,14,13,14,13,15,3,10,3,14,12,9,11,5,3,1,3,12,8,9,3,2,1,12,2,2,11,11,12,12,13,11,15,16,14,17,11,14,- -  -,
2002094483,Karlo Igor Peternac,GK,1.17,11,16,14,14,14,10,9,9,11,10,7,9,8,9,3,1,11,2,11,8,6,6,5,2,2,1,6,9,1,3,1,1,10,1,1,11,11,8,12,3,16,11,14,9,12,9,8,- -  -,
2000026458,Alex Akers,GK,0.97,9,10,10,9,6,8,7,6,5,8,10,10,9,10,12,3,12,2,10,10,8,8,2,1,2,3,9,5,4,2,2,3,10,1,3,9,13,11,10,7,10,8,9,7,11,9,9,- -  -,
67191440,Iván Villar,GK,1.61,14,14,12,13,13,12,12,11,10,14,11,13,12,11,3,9,10,3,15,11,12,12,4,2,2,1,10,8,3,2,2,2,12,3,1,9,14,11,12,5,13,13,15,10,13,13,14,- -  -,
5132647,Alex Smithies,GK,1.18,7,9,10,12,13,5,8,7,10,11,14,12,11,13,16,6,12,8,13,13,9,11,4,1,2,1,11,6,2,2,1,1,10,4,2,11,13,12,12,5,12,13,14,12,12,14,13,- -  -,Ret
2002083522,Iván Alfonso,GK,3.04,2,10,4,13,12,2,2,2,9,6,10,3,8,12,18,2,13,1,6,10,9,4,2,3,3,2,2,6,1,2,2,2,7,3,3,1,10,7,3,1,14,10,8,15,12,9,4,- -  -,
29233409,Lewis Webb,GK,1.08,8,12,9,14,14,6,7,9,8,11,8,9,15,13,15,2,10,3,9,11,7,9,4,3,3,1,9,6,5,1,3,1,9,3,2,6,13,9,11,7,10,13,11,11,14,12,9,- -  -,
28090454,Brad Collins,GK,1.16,12,12,9,14,12,12,11,12,12,12,12,11,12,11,14,2,10,1,11,11,11,10,5,3,1,1,7,7,3,3,1,1,11,3,1,10,14,11,11,5,11,15,12,8,13,14,12,- -  -,Req
1706985,Martin Hansen,GK,0.96,5,5,10,13,13,3,6,6,16,12,13,12,13,12,14,4,10,1,13,12,7,15,3,1,3,2,6,6,5,1,2,2,8,3,3,7,13,12,12,7,13,14,14,11,14,8,9,- -  -,Ret
91142721,Eric Oelschlägel,GK,1.36,13,12,12,14,7,14,11,9,9,12,9,9,11,11,15,3,12,3,14,12,11,11,5,2,2,1,9,7,2,1,2,2,7,3,3,8,13,14,11,11,12,11,13,16,15,13,15,- -  -,
29130343,Joe Wollacott,GK,1.14,7,15,6,14,13,7,4,13,6,7,15,8,12,10,7,3,3,1,12,11,10,9,4,1,1,3,9,5,1,1,1,3,15,3,1,7,15,9,11,13,13,13,14,5,14,9,11,- -  -,
28068004,Joe Lumley,GK,1.17,8,10,9,14,11,9,11,11,7,11,11,11,10,10,13,1,13,3,12,12,10,11,3,3,2,3,9,7,3,1,1,3,7,5,2,8,14,10,14,14,11,15,12,8,14,12,13,- -  -,
12033289,Farouk Ben Mustapha,GK,1.48,4,7,12,15,13,3,3,10,14,12,14,8,8,9,4,8,12,3,14,13,5,13,3,3,3,2,5,4,2,1,2,1,7,3,3,4,14,14,12,16,11,8,12,14,13,12,11,- -  -,
211500,Bingourou Kamara,GK,1.47,9,14,14,16,14,9,12,15,8,12,13,12,14,11,12,6,10,2,12,12,10,12,4,1,2,1,9,7,2,3,1,2,11,2,1,8,15,12,13,8,13,12,13,8,14,9,13,- -  -,
29194206,Jökull Andrésson,GK,1.17,11,14,15,15,16,12,14,11,5,9,11,10,11,12,10,3,10,7,13,9,8,9,3,3,3,3,8,5,5,3,3,3,7,1,2,9,15,14,12,5,13,7,12,8,14,9,14,- -  -,Wnt
16147449,Patrick Pentz,GK,1.32,11,16,10,13,14,13,14,11,9,11,11,11,11,12,15,6,11,9,15,16,10,14,3,4,6,4,11,3,6,6,10,5,10,5,8,9,10,12,12,10,13,10,12,12,16,13,11,- -  -,
2000122958,Tom Wooster,GK,1.04,10,13,11,14,16,9,8,10,8,11,9,11,12,11,14,1,8,1,11,5,7,4,3,2,2,1,10,5,1,2,2,1,12,3,2,9,15,13,10,6,12,11,10,10,12,9,11,- -  -,Wnt
2002100073,Jorginho,GK,1.25,11,16,8,13,10,12,11,10,7,10,9,8,7,10,13,2,7,3,9,9,6,7,4,2,2,3,9,8,1,3,3,3,7,1,2,12,13,13,9,1,12,12,11,13,14,8,11,- -  -,
2002103601,Anis Ouni,GK,1.12,11,15,7,12,12,9,6,9,10,8,10,7,6,13,10,2,10,2,9,9,12,7,4,2,3,1,7,6,1,2,2,2,8,3,3,10,11,13,6,2,10,5,9,7,14,7,12,- -  -,
33020908,Jesse Joronen,GK,1.32,8,12,10,17,10,9,12,11,13,12,14,10,11,12,14,1,8,1,14,9,6,6,5,2,1,3,5,7,5,2,3,3,7,4,1,6,15,15,13,7,13,13,16,7,16,13,15,- -  -,
55067163,Rui Silva,GK,1.45,10,11,13,10,12,9,12,11,9,13,13,12,13,12,13,1,11,2,12,11,9,14,5,2,3,3,10,8,7,2,2,2,10,3,3,9,13,14,14,9,16,13,15,13,15,14,13,- -  -,Wnt
2002084491,Əli Əliyev,GK,1.80,9,10,5,10,8,11,7,6,9,6,8,4,6,13,15,1,4,3,9,8,5,4,4,2,2,1,2,7,1,3,3,1,7,1,2,2,10,7,10,1,14,12,6,9,11,8,7,- -  -,
2002108963,Levin Vannaz,GK,1.07,9,13,15,14,14,10,8,7,9,12,7,10,11,11,12,1,13,3,9,14,13,10,6,2,2,1,6,7,1,2,3,3,6,4,2,6,15,14,10,1,14,9,11,12,14,9,9,- -  -,
59044172,Eldorbek Suyunov,GK,1.23,7,9,5,11,8,6,3,5,6,11,13,8,11,14,13,1,12,2,13,9,9,9,4,2,1,1,8,8,1,3,3,2,12,1,3,10,13,10,10,5,13,14,12,13,14,5,13,- -  -,
28101724,Shamal George,GK,1.27,9,13,9,14,11,10,9,11,9,12,12,12,11,9,14,4,5,2,12,11,11,11,1,2,6,1,10,1,4,1,8,4,9,4,7,10,15,12,11,13,11,9,14,8,14,13,11,- -  -,
2002082801,Rabie Belhamri,GK,0.54,5,12,15,11,13,3,10,8,12,9,16,8,12,11,14,1,7,2,10,16,13,11,3,2,1,2,7,6,1,2,3,1,9,1,3,8,9,10,9,1,12,9,10,10,13,7,9,- -  -,Int
2000216544,Noah Cooper,GK,1.04,9,12,8,6,10,11,5,5,15,4,14,6,9,12,13,1,10,1,8,5,4,4,3,2,3,1,1,5,1,3,1,3,7,3,3,5,10,9,5,5,13,12,11,5,12,7,8,- -  -,Opt
85071364,Ali Ahamada,GK,1.18,9,11,9,14,12,7,5,10,14,11,16,12,9,4,16,8,7,9,6,10,13,5,5,1,9,8,11,10,14,7,3,5,13,10,11,10,12,12,8,19,13,16,15,12,17,20,16,- -  -,
2000033034,Jonah Gill,GK,1.21,6,9,7,14,8,7,2,7,5,8,7,7,13,14,11,2,3,1,6,6,6,4,2,2,3,2,1,4,1,1,3,2,7,2,1,4,12,10,6,5,13,7,6,13,8,12,7,- -  -,
49040115,Illan Meslier,GK,1.25,9,16,12,18,15,9,13,9,12,17,14,14,15,13,12,4,9,4,14,12,14,12,4,1,2,1,12,6,9,1,3,2,12,3,3,12,18,13,13,10,13,13,16,9,16,13,14,- -  -,
43140326,Alex Meret,GK,1.33,10,18,14,16,13,13,12,12,8,14,12,12,13,14,11,3,10,3,16,13,8,13,3,1,2,2,9,8,6,1,2,3,10,4,3,9,14,14,13,5,16,10,16,11,17,12,11,- -  -,
2000056851,Harry Whitling,GK,0.85,10,12,4,10,10,6,3,3,15,5,10,5,7,13,17,1,6,1,3,5,4,4,3,2,1,1,1,3,1,2,2,2,5,3,1,3,14,12,8,15,10,8,5,6,7,12,4,- -  -,
2000033026,Louis Chadwick,GK,1.49,3,13,3,12,8,3,1,3,8,4,6,1,6,12,7,2,11,2,5,3,3,1,1,1,2,3,1,4,1,1,1,3,1,3,2,1,14,9,4,5,8,6,8,15,6,9,5,- -  -,
91014817,Marcel Schuhen,GK,1.40,9,13,12,16,13,10,10,11,16,12,14,11,12,12,18,6,16,6,15,12,9,11,5,1,3,2,9,7,5,3,1,2,9,1,2,9,12,12,14,8,13,11,14,12,15,12,12,- -  -,
28116414,Vítězslav Jaroš,GK,1.11,12,15,12,14,15,11,13,11,11,12,11,11,12,12,13,2,7,1,11,13,10,13,5,1,1,1,9,6,6,1,3,1,10,3,3,10,13,12,11,5,14,11,12,11,14,8,12,- -  -,
28066317,Dale Eve,GK,1.09,8,8,9,9,10,9,7,9,10,12,13,7,10,11,13,2,11,2,6,8,7,7,3,2,1,2,3,5,2,2,3,2,12,2,1,7,10,9,9,13,11,10,12,11,11,8,10,- -  -,
2000057801,Charlie Woods,GK,1.23,6,12,10,13,8,8,6,9,2,8,10,2,9,2,10,8,5,7,8,6,9,10,3,3,1,2,9,7,1,1,3,1,11,2,3,13,10,9,8,14,10,14,13,11,15,12,7,- -  -,
2000023993,Edoardo Piana,GK,1.48,8,11,11,17,16,9,7,9,13,8,11,11,10,13,7,3,9,2,9,8,8,5,3,3,1,2,2,7,1,3,1,3,8,2,3,7,15,13,8,7,12,13,13,11,13,6,13,- -  -,Wnt
29194972,Toby Savin,GK,1.06,8,13,11,14,11,6,13,12,8,10,14,6,12,11,9,7,8,1,12,11,10,11,4,2,1,2,5,9,2,1,2,2,8,3,3,7,14,11,10,8,12,12,12,8,14,13,12,- -  -,
2002082815,Tony Bartlett,GK,1.05,11,12,9,9,12,12,5,7,6,9,6,6,9,10,11,1,9,1,6,7,1,5,3,3,1,3,4,4,1,2,1,2,5,1,2,8,8,12,12,4,13,11,7,13,12,7,9,- -  -,
24060250,Nediljko Labrović,GK,1.27,12,15,14,16,15,12,13,14,13,14,13,11,12,11,12,3,13,3,15,12,6,10,2,3,3,1,6,6,6,1,1,1,8,3,2,7,15,14,12,8,12,11,15,18,17,7,12,- -  -,Wnt
67092744,Razak Brimah,GK,1.35,8,9,8,12,12,5,4,7,15,8,13,7,7,8,12,2,9,1,10,9,7,9,3,2,1,1,6,5,1,3,2,3,14,2,2,3,11,9,9,13,10,8,10,11,8,13,11,- -  -,Ret
29192114,Tyla Dickinson,GK,1.19,5,16,7,10,11,8,3,3,12,6,7,8,11,9,11,2,13,2,10,5,6,6,4,2,3,1,5,7,1,3,3,2,9,3,2,2,12,11,7,11,13,13,12,5,11,9,9,- -  -,
2002080649,Vincent Mahe,GK,1.27,9,12,13,14,8,9,8,11,14,10,7,8,12,10,11,3,11,3,11,7,10,5,5,2,2,2,8,9,1,3,3,3,15,3,2,9,9,14,12,3,11,10,12,10,15,14,13,- -  -,Int
2002095868,Nikolay Stavrev,GK,1.49,7,8,9,12,10,5,6,6,11,6,11,4,11,13,15,3,6,3,9,11,10,10,3,3,2,1,2,6,1,2,1,3,4,1,1,4,13,11,11,3,11,4,5,7,10,7,6,- -  -,
28116491,Joshua Oluwayemi,GK,1.24,6,12,9,16,7,10,7,7,10,11,8,11,7,14,7,3,11,3,10,9,9,8,3,1,1,1,5,4,1,2,2,2,11,2,3,6,17,12,7,5,8,14,10,5,14,12,12,- -  -,
2002096046,Marc Blackmore,GK,1.33,10,6,11,9,5,11,2,1,13,5,11,5,4,8,3,3,1,2,9,9,2,4,2,1,2,2,1,3,1,2,3,2,1,3,2,1,9,9,8,1,8,6,5,10,10,7,3,- -  -,
43041142,Marco Silvestri,GK,1.33,10,14,9,14,13,7,9,10,11,14,14,13,13,14,14,6,10,8,15,15,9,13,5,2,1,2,8,8,5,1,3,2,8,1,2,9,14,15,14,11,14,12,14,15,16,11,12,- -  -,
2000118106,Henry Sworder,GK,1.26,12,6,8,8,13,10,1,4,8,10,15,7,6,14,13,2,9,2,6,5,6,3,3,2,2,1,3,5,1,2,2,1,8,1,2,2,10,10,8,5,8,10,6,12,8,6,6,- -  -,
93060236,Viktor Johansson,GK,1.51,11,11,12,15,11,11,8,12,12,16,14,11,11,10,13,1,12,2,12,12,11,11,3,2,2,1,7,7,3,2,1,1,10,2,1,8,13,13,12,11,13,11,12,11,14,13,12,- -  -,
2002103846,Jorge Bastos,GK,1.38,4,8,9,11,11,5,5,2,4,5,9,4,9,6,15,2,9,2,9,7,1,9,3,3,3,3,1,7,1,3,3,3,3,3,1,1,7,10,4,5,8,4,6,15,13,10,7,- -  -,
29217123,Matt Kerbey,GK,1.09,7,14,6,10,11,7,1,4,5,6,10,7,9,13,5,2,9,3,5,5,5,4,2,2,3,3,2,3,1,2,2,3,6,3,3,2,9,8,7,5,8,6,4,9,6,9,7,- -  -,
29158803,Will Henry,GK,1.35,6,9,6,9,13,6,5,7,5,6,9,6,7,7,13,3,15,1,8,12,6,8,1,2,1,1,5,4,5,2,1,1,5,1,1,5,9,6,7,8,10,9,9,8,9,8,10,- -  -,
2002102311,Diamantis Boulios,GK,1.31,10,14,13,7,14,11,8,11,10,9,9,7,13,7,15,2,2,3,10,8,4,7,3,3,3,1,6,6,1,3,1,2,5,11,1,9,10,11,8,1,13,10,9,16,14,9,9,- -  -,
12029963,Yassine Bounou,GK,1.47,9,13,8,15,10,12,10,13,7,13,13,14,16,14,12,6,11,3,15,15,9,13,6,3,1,3,8,8,8,2,1,1,8,4,2,6,13,15,15,4,16,16,17,11,16,9,16,- -  -,
72052878,Dayne St. Clair,GK,1.33,11,13,9,15,12,11,9,13,5,13,12,9,12,12,13,1,14,2,13,12,8,11,3,3,1,2,10,6,2,3,1,2,11,2,3,9,14,8,11,6,12,12,13,15,16,13,11,- -  -,
47022611,Stole Dimitrievski,GK,1.60,11,13,13,14,10,11,10,13,8,13,13,12,14,13,15,3,12,3,12,9,12,12,5,2,3,1,13,7,3,2,1,2,14,2,1,13,13,14,13,5,14,13,16,11,15,11,16,- -  -,
37001833,Kostas Lamprou,GK,1.33,10,13,12,9,16,9,13,11,8,11,14,13,12,12,12,11,9,2,13,10,10,15,1,2,1,3,11,6,4,1,2,3,11,3,3,12,9,13,12,5,14,12,15,6,13,12,15,- -  -,
29139023,Jack Walton,GK,1.25,12,12,11,14,12,11,12,12,10,13,14,12,13,13,13,2,11,3,13,11,10,11,2,2,1,3,9,7,7,2,1,1,11,4,1,9,15,13,14,5,13,14,14,12,14,11,12,- -  -,
2000192314,Caleb Ansen,GK,1.11,8,12,13,15,17,8,9,13,8,9,9,11,11,11,12,3,7,2,9,6,8,7,2,1,3,3,6,4,1,1,3,2,7,3,1,7,17,12,14,7,11,11,15,6,13,11,13,- -  -,
2000203660,Shea Connor,GK,0.96,10,9,10,12,13,10,5,7,12,7,15,8,8,12,8,3,9,1,6,4,3,3,3,2,3,1,1,6,1,2,1,3,8,3,2,6,13,7,6,5,10,9,11,7,13,5,6,- -  -,
2002080858,Conall Lunney,GK,1.34,8,15,12,10,11,4,10,7,7,7,6,5,12,10,12,3,13,2,11,12,3,9,3,3,1,3,3,8,1,1,2,3,3,2,2,4,7,9,12,2,14,6,12,8,13,5,9,- -  -,
2002106877,Marcus Vinícius,GK,1.36,8,11,15,13,13,9,11,7,11,12,12,10,10,11,16,2,8,1,11,10,9,7,1,3,3,2,10,6,1,1,1,3,9,3,3,14,9,13,12,2,13,16,15,9,13,13,12,- -  -,
29086052,Christy Pym,GK,1.17,10,13,11,9,13,9,12,10,6,12,10,9,12,11,13,2,6,1,10,9,11,10,4,3,2,2,11,6,10,2,3,3,13,2,1,12,8,10,13,9,13,12,10,7,16,11,9,- -  -,
61064607,Cameron Mackay,GK,1.26,9,13,13,15,11,11,11,10,6,9,11,12,11,10,12,4,6,9,9,11,11,12,2,2,4,3,8,6,3,3,7,5,10,3,5,7,14,11,10,7,11,14,10,8,12,9,13,- -  -,
2000228498,Rylee Mitchell,GK,1.30,8,6,6,13,5,9,1,6,8,2,8,5,10,12,5,1,5,3,6,4,4,2,4,3,3,1,1,7,1,1,3,2,4,2,2,1,15,4,8,10,12,8,5,8,11,8,6,- -  -,
29186948,Zach Jeacock,GK,1.22,8,11,11,16,10,8,10,10,7,9,11,11,8,8,12,8,7,8,8,9,8,9,3,1,2,1,8,2,8,1,3,3,10,1,3,10,16,8,10,8,10,16,10,10,12,10,11,- -  -,
2000198725,Alex Hammond,GK,1.07,11,10,8,9,15,10,6,5,6,9,15,5,11,12,10,3,10,1,6,4,5,3,1,3,3,1,1,5,1,1,3,1,6,3,1,3,12,3,10,8,12,5,5,7,11,12,9,- -  -,
45077916,Kôsuke Nakamura,GK,1.45,10,15,8,11,14,11,14,13,7,10,13,10,11,10,12,3,7,8,14,11,6,11,3,2,2,2,6,6,1,2,3,6,16,3,12,8,12,14,14,4,14,13,12,15,15,13,12,- -  -,
2000140695,Josey Casa-Grande,GK,1.93,10,10,9,14,12,10,5,7,11,9,11,10,9,12,10,1,11,3,11,5,6,4,3,2,2,1,4,8,1,1,3,3,11,2,3,5,12,9,7,5,12,13,11,10,13,8,8,- -  -,
28047501,Loris Karius,GK,1.35,13,14,13,14,14,12,11,11,8,14,13,14,7,12,15,10,7,8,13,12,12,10,2,1,3,1,13,2,6,2,3,3,12,2,1,12,10,10,13,16,14,14,17,13,16,17,14,- -  -,
29193530,Scott Moloney,GK,1.05,9,12,12,12,9,9,8,11,11,9,12,10,11,9,4,5,5,7,9,8,8,10,3,1,3,1,7,7,7,2,3,3,9,2,2,7,13,12,8,7,12,10,12,4,10,11,10,- -  -,
49048342,Stefan Bajić,GK,1.22,12,14,15,14,14,12,10,12,12,13,14,12,15,11,13,2,11,3,11,11,11,12,3,3,2,3,10,6,2,2,2,3,11,3,1,10,12,11,11,10,11,10,13,10,14,13,12,- -  -,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
