,UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr
1488,2002108073.0,Alexis da Silva,GK,1.56,9.0,8.0,8.0,11.0,12.0,13.0,8.0,9.0,7.0,9.0,12.0,8.0,9.0,13.0,14.0,3.0,15.0,1.0,8.0,10.0,11.0,7.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,6.0,9.0,13.0,11.0,1.0,14.0,11.0,8.0,5.0,11.0,12.0,10.0
1489,2000058012.0,Jude Murphy,GK,1.55,8.0,14.0,4.0,8.0,7.0,11.0,1.0,3.0,12.0,3.0,9.0,2.0,3.0,11.0,18.0,1.0,10.0,3.0,6.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,8.0,1.0,2.0,2.0,2.0,7.0,2.0,1.0,1.0,6.0,11.0,8.0,5.0,12.0,6.0,8.0,14.0,10.0,15.0,5.0
1490,47019867.0,Emilijus Zubas,GK,1.66,7.0,9.0,11.0,16.0,13.0,6.0,8.0,11.0,8.0,13.0,12.0,13.0,13.0,12.0,7.0,7.0,8.0,2.0,13.0,10.0,8.0,12.0,5.0,1.0,3.0,3.0,6.0,8.0,3.0,3.0,1.0,1.0,8.0,5.0,1.0,9.0,13.0,10.0,10.0,6.0,10.0,9.0,12.0,13.0,13.0,5.0,12.0
1491,2002095472.0,Szymon Gil,GK,1.32,6.0,7.0,9.0,12.0,11.0,8.0,3.0,6.0,8.0,5.0,8.0,5.0,5.0,8.0,12.0,1.0,9.0,2.0,11.0,6.0,10.0,5.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,13.0,11.0,9.0,7.0,7.0,8.0,3.0,4.0,13.0,4.0,6.0
1492,2000162439.0,Josh Wilson,GK,1.35,7.0,11.0,3.0,8.0,9.0,7.0,1.0,2.0,15.0,6.0,12.0,6.0,5.0,12.0,17.0,3.0,12.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,11.0,10.0,10.0,8.0,12.0,9.0,4.0,11.0,11.0,9.0,5.0
1493,67198215.0,Carlos Abad,GK,1.49,10.0,12.0,8.0,14.0,12.0,10.0,10.0,12.0,7.0,11.0,11.0,10.0,9.0,12.0,13.0,2.0,12.0,1.0,13.0,11.0,10.0,11.0,3.0,2.0,2.0,2.0,7.0,6.0,2.0,3.0,2.0,3.0,15.0,3.0,1.0,8.0,14.0,12.0,11.0,5.0,14.0,12.0,13.0,8.0,14.0,10.0,13.0
1494,2000212764.0,Matteo Spinelli,GK,1.53,5.0,7.0,7.0,13.0,13.0,3.0,6.0,4.0,7.0,4.0,4.0,4.0,9.0,11.0,9.0,1.0,11.0,1.0,7.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,7.0,2.0,2.0,4.0,13.0,7.0,4.0,8.0,12.0,6.0,11.0,6.0,12.0,13.0,7.0
1495,2000059177.0,Matt Rowley,GK,1.08,7.0,11.0,8.0,10.0,13.0,5.0,4.0,4.0,11.0,8.0,6.0,7.0,9.0,14.0,5.0,3.0,8.0,3.0,9.0,9.0,7.0,7.0,4.0,2.0,2.0,2.0,6.0,5.0,1.0,2.0,2.0,3.0,8.0,1.0,2.0,2.0,13.0,14.0,12.0,5.0,14.0,12.0,9.0,9.0,10.0,11.0,9.0
1496,2002080528.0,Alexandr Koshelev,GK,1.49,5.0,10.0,9.0,9.0,12.0,8.0,8.0,9.0,7.0,11.0,8.0,7.0,10.0,6.0,12.0,1.0,14.0,3.0,10.0,5.0,2.0,7.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,7.0,2.0,1.0,7.0,10.0,10.0,11.0,4.0,9.0,8.0,11.0,11.0,13.0,5.0,11.0
1497,2002084072.0,Brad Lewis,GK,1.24,5.0,11.0,3.0,10.0,10.0,5.0,4.0,4.0,16.0,5.0,8.0,3.0,4.0,5.0,14.0,3.0,1.0,2.0,7.0,16.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,8.0,9.0,8.0,2.0,5.0,4.0,6.0,9.0,7.0,16.0,4.0
1498,2002083497.0,Kadian Ewan,GK,1.18,7.0,10.0,10.0,8.0,7.0,7.0,4.0,4.0,14.0,7.0,4.0,4.0,8.0,8.0,2.0,1.0,7.0,1.0,8.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,14.0,7.0,7.0,6.0,11.0,6.0,5.0,8.0,10.0,12.0,6.0
1499,29177598.0,Tiernan Parker,GK,1.41,14.0,6.0,6.0,7.0,9.0,9.0,4.0,5.0,7.0,8.0,7.0,6.0,9.0,14.0,16.0,3.0,12.0,2.0,6.0,4.0,6.0,5.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,3.0,7.0,6.0,11.0,5.0,13.0,6.0,6.0,8.0,8.0,5.0,6.0
1500,89064938.0,Rhys Byrne,GK,1.39,9.0,13.0,9.0,15.0,11.0,10.0,4.0,7.0,11.0,5.0,9.0,7.0,9.0,13.0,15.0,1.0,11.0,2.0,7.0,6.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,3.0,15.0,12.0,8.0,5.0,13.0,7.0,8.0,11.0,12.0,13.0,9.0
1501,2002102682.0,Andrea Zaninetti,GK,1.43,8.0,14.0,9.0,6.0,14.0,10.0,10.0,10.0,6.0,10.0,7.0,8.0,11.0,14.0,14.0,1.0,1.0,2.0,12.0,7.0,7.0,10.0,4.0,3.0,3.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,7.0,5.0,2.0,8.0,5.0,12.0,12.0,6.0,14.0,10.0,9.0,12.0,14.0,16.0,7.0
1502,29226425.0,Harvey Wiles-Richards,GK,1.03,9.0,9.0,7.0,12.0,10.0,11.0,13.0,7.0,4.0,8.0,8.0,7.0,8.0,9.0,7.0,5.0,4.0,8.0,15.0,4.0,11.0,6.0,3.0,2.0,1.0,3.0,6.0,4.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,8.0,13.0,8.0,5.0,2.0,11.0,10.0,8.0,4.0,12.0,11.0,9.0
1503,2002102593.0,Kevin Benoit,GK,1.33,7.0,10.0,11.0,12.0,8.0,11.0,7.0,8.0,8.0,11.0,11.0,6.0,14.0,11.0,9.0,1.0,11.0,3.0,10.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,12.0,2.0,3.0,8.0,12.0,8.0,8.0,10.0,12.0,9.0,11.0,12.0,14.0,4.0,9.0
1504,292380006.0,Aidan Dowling,GK,1.57,12.0,10.0,12.0,14.0,10.0,12.0,11.0,11.0,8.0,8.0,11.0,7.0,9.0,8.0,12.0,4.0,10.0,4.0,7.0,14.0,7.0,13.0,4.0,4.0,4.0,4.0,6.0,4.0,9.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,16.0,12.0,10.0,4.0,11.0,10.0,11.0,4.0,10.0,9.0,7.0
1505,7549917.0,Silviu Lung,GK,1.45,7.0,7.0,7.0,13.0,14.0,9.0,10.0,7.0,7.0,11.0,10.0,12.0,10.0,10.0,12.0,8.0,13.0,10.0,13.0,12.0,7.0,10.0,6.0,3.0,2.0,3.0,7.0,8.0,7.0,3.0,1.0,2.0,9.0,3.0,2.0,9.0,13.0,14.0,12.0,6.0,13.0,13.0,14.0,10.0,13.0,10.0,12.0
1506,2002080558.0,Stefan Abwandner,GK,1.57,13.0,14.0,8.0,9.0,13.0,10.0,8.0,8.0,11.0,10.0,12.0,7.0,12.0,8.0,12.0,1.0,9.0,2.0,9.0,5.0,7.0,4.0,3.0,3.0,2.0,1.0,6.0,6.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,5.0,7.0,11.0,10.0,8.0,13.0,6.0,12.0,8.0,12.0,9.0,11.0
1507,2002094517.0,Isaak Aslanidis,GK,1.5,7.0,12.0,13.0,10.0,12.0,10.0,6.0,4.0,7.0,9.0,7.0,7.0,10.0,10.0,4.0,3.0,11.0,3.0,6.0,13.0,5.0,9.0,3.0,2.0,3.0,3.0,4.0,8.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,9.0,11.0,11.0,9.0,2.0,13.0,12.0,11.0,7.0,14.0,12.0,9.0
1508,2000046367.0,Michael Edegbe,GK,1.41,9.0,11.0,1.0,9.0,15.0,6.0,1.0,3.0,8.0,3.0,13.0,5.0,11.0,12.0,6.0,3.0,3.0,3.0,8.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,7.0,3.0,2.0,4.0,4.0,11.0,7.0,5.0,6.0,9.0,4.0,8.0,12.0,13.0,6.0
1509,2000227958.0,Shea Callister,GK,1.69,12.0,11.0,5.0,8.0,9.0,10.0,1.0,3.0,10.0,7.0,11.0,1.0,5.0,11.0,12.0,3.0,9.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,7.0,3.0,3.0,2.0,10.0,3.0,7.0,12.0,11.0,2.0,6.0,14.0,11.0,9.0,7.0
1510,28068193.0,Kieran O'Hara,GK,1.65,9.0,12.0,12.0,16.0,13.0,9.0,13.0,11.0,12.0,13.0,12.0,13.0,12.0,8.0,12.0,1.0,13.0,3.0,13.0,10.0,11.0,13.0,5.0,1.0,3.0,3.0,10.0,10.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,10.0,14.0,13.0,13.0,6.0,12.0,12.0,14.0,12.0,13.0,9.0,11.0
1511,2002083295.0,Vaughan Everington,GK,1.52,3.0,6.0,9.0,11.0,9.0,4.0,2.0,5.0,8.0,5.0,6.0,5.0,6.0,11.0,7.0,2.0,5.0,2.0,6.0,6.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,7.0,1.0,2.0,3.0,3.0,7.0,3.0,2.0,6.0,12.0,10.0,8.0,2.0,13.0,7.0,6.0,8.0,12.0,7.0,8.0
1512,28010402.0,Wes Foderingham,GK,1.66,8.0,11.0,8.0,11.0,12.0,9.0,9.0,10.0,10.0,12.0,9.0,11.0,15.0,13.0,12.0,3.0,12.0,1.0,16.0,8.0,14.0,10.0,3.0,1.0,1.0,3.0,10.0,1.0,4.0,1.0,1.0,2.0,12.0,3.0,3.0,12.0,12.0,11.0,14.0,4.0,15.0,16.0,12.0,14.0,15.0,9.0,16.0
1513,2000189976.0,Gabriel Ortelli,GK,1.18,6.0,13.0,6.0,14.0,14.0,4.0,4.0,5.0,11.0,4.0,10.0,4.0,6.0,11.0,6.0,1.0,11.0,1.0,6.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,3.0,5.0,3.0,2.0,4.0,14.0,6.0,1.0,5.0,7.0,7.0,6.0,5.0,12.0,8.0,4.0
1514,2000105668.0,Jake Askew,GK,1.38,5.0,15.0,4.0,14.0,11.0,5.0,3.0,5.0,14.0,8.0,7.0,6.0,7.0,12.0,7.0,3.0,14.0,2.0,7.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,15.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,12.0,9.0,6.0
1515,2002083162.0,Jamie Watters,GK,1.17,2.0,8.0,10.0,10.0,12.0,1.0,4.0,2.0,11.0,4.0,5.0,3.0,7.0,11.0,17.0,3.0,3.0,1.0,8.0,5.0,10.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,11.0,7.0,10.0,7.0,13.0,5.0,8.0,12.0,12.0,9.0,8.0
1516,29130341.0,Max O'Leary,GK,1.54,12.0,14.0,8.0,13.0,13.0,9.0,12.0,12.0,7.0,12.0,12.0,13.0,12.0,11.0,6.0,7.0,10.0,11.0,13.0,12.0,14.0,12.0,2.0,3.0,2.0,3.0,15.0,7.0,3.0,2.0,3.0,3.0,15.0,2.0,2.0,10.0,13.0,11.0,12.0,6.0,11.0,14.0,13.0,10.0,12.0,8.0,13.0
1517,2002095960.0,Dale Biggs,GK,1.45,7.0,11.0,15.0,14.0,8.0,6.0,4.0,7.0,6.0,7.0,8.0,5.0,10.0,12.0,10.0,3.0,7.0,1.0,10.0,6.0,13.0,3.0,5.0,1.0,2.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,6.0,2.0,1.0,7.0,13.0,8.0,5.0,1.0,9.0,12.0,9.0,6.0,7.0,6.0,10.0
1518,29221758.0,Luke Jackson,GK,1.67,9.0,9.0,9.0,11.0,18.0,9.0,3.0,8.0,10.0,12.0,15.0,8.0,10.0,14.0,16.0,3.0,11.0,3.0,10.0,8.0,10.0,6.0,3.0,3.0,1.0,2.0,4.0,7.0,1.0,2.0,3.0,2.0,9.0,3.0,2.0,5.0,12.0,9.0,11.0,5.0,10.0,11.0,8.0,14.0,9.0,15.0,8.0
1519,2002083888.0,Eddie Flynn,GK,1.44,12.0,14.0,12.0,5.0,5.0,9.0,3.0,3.0,10.0,5.0,7.0,3.0,6.0,11.0,4.0,1.0,7.0,1.0,9.0,11.0,6.0,4.0,4.0,3.0,3.0,1.0,1.0,7.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,8.0,10.0,9.0,6.0,13.0,4.0,8.0,8.0,5.0,6.0,6.0
1520,2002113439.0,Manuel Varela,GK,1.25,7.0,16.0,8.0,10.0,4.0,6.0,7.0,7.0,8.0,12.0,9.0,6.0,6.0,8.0,10.0,1.0,8.0,2.0,11.0,17.0,4.0,12.0,3.0,2.0,3.0,2.0,7.0,5.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,9.0,8.0,12.0,7.0,1.0,13.0,10.0,10.0,7.0,10.0,12.0,8.0
1521,2002095699.0,Kevin Reynolds,GK,1.32,4.0,11.0,8.0,10.0,12.0,6.0,4.0,4.0,8.0,4.0,9.0,2.0,7.0,11.0,9.0,1.0,3.0,2.0,9.0,6.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,6.0,4.0,2.0,12.0,7.0,5.0,7.0,4.0,6.0,4.0
1522,2002084025.0,Alex Walkinshaw,GK,1.83,7.0,13.0,4.0,8.0,10.0,6.0,3.0,2.0,8.0,5.0,6.0,3.0,3.0,10.0,13.0,1.0,3.0,3.0,7.0,3.0,5.0,6.0,2.0,3.0,1.0,3.0,2.0,6.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,6.0,7.0,5.0,1.0,13.0,6.0,7.0,10.0,6.0,9.0,5.0
1523,29174851.0,Lewis Elsom,GK,1.42,3.0,9.0,8.0,5.0,7.0,3.0,5.0,6.0,5.0,6.0,7.0,6.0,11.0,8.0,14.0,3.0,12.0,10.0,6.0,11.0,10.0,5.0,3.0,1.0,1.0,3.0,2.0,6.0,4.0,1.0,1.0,1.0,7.0,3.0,1.0,7.0,10.0,11.0,11.0,14.0,10.0,10.0,9.0,8.0,12.0,10.0,10.0
1524,2002096011.0,Tom Hewitt,GK,1.35,8.0,8.0,9.0,10.0,3.0,7.0,6.0,4.0,10.0,6.0,6.0,5.0,9.0,5.0,15.0,2.0,11.0,3.0,9.0,11.0,4.0,10.0,3.0,3.0,1.0,3.0,7.0,3.0,1.0,1.0,2.0,2.0,7.0,3.0,2.0,6.0,12.0,8.0,7.0,3.0,7.0,10.0,9.0,9.0,10.0,8.0,6.0
1525,2000081255.0,Matteo Salamon,GK,1.35,10.0,12.0,6.0,7.0,8.0,8.0,1.0,4.0,9.0,2.0,14.0,4.0,8.0,9.0,13.0,2.0,10.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,3.0,11.0,7.0,8.0,5.0,13.0,7.0,5.0,10.0,12.0,14.0,6.0
1526,89043855.0,Charlie Searle,GK,1.57,9.0,9.0,4.0,6.0,10.0,8.0,2.0,4.0,9.0,7.0,9.0,4.0,5.0,8.0,9.0,1.0,5.0,3.0,6.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,9.0,6.0,6.0,9.0,12.0,10.0,5.0,11.0,10.0,10.0,5.0
1527,2000138316.0,Finley Purcell,GK,1.5,4.0,11.0,4.0,12.0,7.0,2.0,1.0,4.0,7.0,5.0,5.0,5.0,6.0,12.0,3.0,3.0,6.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,2.0,2.0,14.0,9.0,5.0,5.0,12.0,7.0,5.0,13.0,8.0,12.0,5.0
1528,2000016813.0,Kelechi Chibueze,GK,1.85,12.0,9.0,11.0,10.0,10.0,11.0,5.0,11.0,6.0,12.0,6.0,10.0,9.0,10.0,11.0,1.0,8.0,3.0,8.0,9.0,9.0,7.0,3.0,1.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,3.0,6.0,3.0,1.0,6.0,13.0,11.0,16.0,13.0,8.0,13.0,12.0,14.0,9.0,9.0,11.0
1529,61074625.0,Ross Stewart,GK,1.61,10.0,13.0,9.0,13.0,11.0,8.0,11.0,12.0,5.0,9.0,12.0,7.0,9.0,12.0,10.0,1.0,5.0,3.0,10.0,10.0,12.0,12.0,3.0,3.0,1.0,1.0,8.0,6.0,5.0,3.0,3.0,2.0,11.0,2.0,1.0,8.0,13.0,13.0,11.0,7.0,11.0,11.0,9.0,12.0,12.0,12.0,11.0
1530,2002080524.0,Victor Ibragimov,GK,3.77,8.0,16.0,12.0,11.0,12.0,7.0,10.0,10.0,11.0,9.0,14.0,10.0,11.0,10.0,16.0,2.0,6.0,2.0,11.0,7.0,10.0,11.0,3.0,2.0,1.0,3.0,6.0,7.0,1.0,3.0,1.0,2.0,10.0,2.0,2.0,8.0,11.0,12.0,11.0,2.0,11.0,12.0,10.0,16.0,15.0,10.0,10.0
1531,2000079583.0,Alec McLachlan,GK,1.62,11.0,8.0,6.0,9.0,13.0,8.0,2.0,4.0,5.0,7.0,15.0,7.0,4.0,13.0,8.0,2.0,8.0,3.0,8.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,12.0,6.0,5.0,15.0,10.0,8.0,8.0,12.0,9.0,12.0,8.0
1532,2000191267.0,Josh Blunkell,GK,1.41,8.0,7.0,6.0,10.0,10.0,7.0,4.0,6.0,11.0,7.0,15.0,4.0,5.0,11.0,7.0,3.0,11.0,1.0,11.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,12.0,11.0,8.0,6.0,11.0,9.0,6.0,5.0,7.0,10.0,7.0
1533,2000197989.0,Stan Amos,GK,1.58,8.0,11.0,6.0,12.0,14.0,9.0,1.0,6.0,13.0,2.0,11.0,4.0,6.0,12.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,14.0,6.0,7.0,5.0,12.0,6.0,6.0,12.0,11.0,7.0,6.0
1534,2000022064.0,Aaron Jones,GK,1.33,8.0,14.0,4.0,9.0,11.0,5.0,2.0,2.0,15.0,5.0,8.0,5.0,7.0,12.0,7.0,2.0,11.0,1.0,7.0,4.0,6.0,2.0,2.0,3.0,3.0,2.0,3.0,6.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,8.0,7.0,6.0,5.0,9.0,9.0,5.0,10.0,7.0,13.0,2.0
1535,2002092133.0,Aung Kyaw Kyaw,GK,1.18,7.0,13.0,7.0,8.0,13.0,7.0,3.0,5.0,9.0,6.0,6.0,3.0,6.0,9.0,16.0,3.0,3.0,2.0,6.0,8.0,6.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,7.0,7.0,9.0,13.0,6.0,5.0,5.0,8.0,7.0,5.0,4.0
1536,16043253.0,Markus Kuster,GK,1.59,9.0,10.0,14.0,16.0,14.0,9.0,11.0,14.0,8.0,10.0,14.0,11.0,11.0,9.0,16.0,3.0,12.0,1.0,14.0,12.0,9.0,11.0,3.0,4.0,6.0,2.0,9.0,4.0,8.0,12.0,14.0,5.0,9.0,4.0,6.0,5.0,15.0,12.0,11.0,6.0,13.0,14.0,12.0,10.0,12.0,11.0,14.0
1537,61013783.0,David Mitchell,GK,1.5,4.0,5.0,5.0,10.0,8.0,2.0,4.0,3.0,5.0,8.0,12.0,10.0,11.0,10.0,10.0,3.0,11.0,9.0,9.0,8.0,4.0,6.0,3.0,2.0,1.0,1.0,7.0,4.0,5.0,3.0,2.0,2.0,6.0,3.0,3.0,8.0,12.0,9.0,13.0,2.0,11.0,6.0,12.0,14.0,10.0,9.0,8.0
1538,55070267.0,André Ferreira,GK,2.74,11.0,13.0,10.0,15.0,13.0,10.0,11.0,11.0,11.0,11.0,13.0,10.0,12.0,11.0,12.0,1.0,8.0,2.0,12.0,13.0,10.0,12.0,4.0,3.0,2.0,3.0,10.0,8.0,6.0,2.0,1.0,2.0,11.0,2.0,2.0,10.0,15.0,9.0,12.0,13.0,14.0,13.0,12.0,10.0,16.0,9.0,12.0
1539,29217987.0,James Holden,GK,1.34,9.0,9.0,5.0,14.0,9.0,6.0,3.0,12.0,13.0,7.0,16.0,8.0,9.0,15.0,15.0,1.0,4.0,3.0,10.0,9.0,8.0,7.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,10.0,3.0,3.0,5.0,16.0,7.0,6.0,11.0,8.0,13.0,10.0,5.0,7.0,12.0,14.0
1540,2000179761.0,Ewan Oxborough,GK,1.34,8.0,8.0,2.0,13.0,10.0,4.0,2.0,5.0,6.0,1.0,10.0,2.0,5.0,13.0,2.0,3.0,10.0,1.0,7.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,2.0,3.0,1.0,13.0,7.0,6.0,5.0,10.0,9.0,6.0,14.0,7.0,15.0,4.0
1541,2000212991.0,Daniel Young,GK,1.72,6.0,9.0,6.0,9.0,16.0,7.0,2.0,3.0,6.0,4.0,4.0,3.0,8.0,12.0,10.0,1.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,11.0,7.0,4.0,5.0,8.0,3.0,3.0,11.0,12.0,8.0,6.0
1542,92056834.0,Mark Flekken,GK,1.67,9.0,14.0,11.0,15.0,12.0,9.0,10.0,15.0,10.0,12.0,13.0,15.0,12.0,12.0,14.0,1.0,14.0,3.0,11.0,14.0,9.0,10.0,5.0,3.0,1.0,2.0,13.0,8.0,7.0,1.0,1.0,2.0,12.0,4.0,1.0,12.0,14.0,12.0,14.0,13.0,12.0,14.0,14.0,9.0,16.0,15.0,15.0
1543,2002095237.0,Brian Daniels,GK,1.59,6.0,12.0,9.0,11.0,14.0,8.0,4.0,4.0,13.0,4.0,9.0,2.0,9.0,4.0,6.0,2.0,13.0,2.0,9.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,10.0,8.0,7.0,1.0,7.0,2.0,9.0,9.0,8.0,9.0,4.0
1544,2000107946.0,Reuben Perry,GK,1.43,8.0,11.0,5.0,5.0,5.0,4.0,4.0,4.0,13.0,4.0,10.0,3.0,8.0,11.0,3.0,1.0,13.0,1.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,7.0,5.0,5.0,6.0,7.0,5.0,9.0,11.0,9.0,6.0
1545,29159064.0,Kai McKenzie-Lyle,GK,1.86,11.0,9.0,13.0,15.0,12.0,10.0,8.0,16.0,6.0,6.0,13.0,7.0,10.0,9.0,15.0,1.0,6.0,1.0,10.0,8.0,9.0,12.0,5.0,1.0,2.0,1.0,5.0,6.0,8.0,2.0,3.0,1.0,5.0,1.0,1.0,9.0,18.0,10.0,8.0,6.0,8.0,9.0,13.0,12.0,10.0,9.0,8.0
1546,28060298.0,Ross Fitzsimons,GK,1.5,15.0,10.0,11.0,13.0,12.0,13.0,8.0,12.0,8.0,8.0,10.0,11.0,11.0,6.0,12.0,3.0,8.0,1.0,10.0,9.0,2.0,9.0,2.0,1.0,1.0,2.0,7.0,6.0,5.0,2.0,2.0,2.0,7.0,2.0,3.0,6.0,10.0,10.0,11.0,8.0,11.0,11.0,9.0,6.0,9.0,9.0,7.0
1547,2000044865.0,Jake Balme,GK,1.38,8.0,12.0,2.0,5.0,9.0,6.0,1.0,2.0,14.0,4.0,9.0,5.0,9.0,12.0,15.0,3.0,1.0,3.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,6.0,3.0,12.0,12.0,7.0,3.0,10.0,12.0,14.0,4.0
1548,55041557.0,Jonas Mendes,GK,1.5,7.0,11.0,9.0,12.0,12.0,7.0,9.0,12.0,8.0,10.0,12.0,11.0,11.0,12.0,10.0,11.0,9.0,6.0,12.0,11.0,7.0,11.0,2.0,1.0,3.0,1.0,6.0,5.0,3.0,1.0,3.0,3.0,9.0,3.0,1.0,6.0,14.0,12.0,12.0,12.0,9.0,12.0,13.0,15.0,13.0,12.0,9.0
1549,2002103883.0,Guno Oostwoud,GK,1.46,10.0,6.0,3.0,11.0,14.0,5.0,6.0,4.0,8.0,7.0,7.0,5.0,10.0,9.0,11.0,3.0,13.0,2.0,10.0,9.0,3.0,10.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,2.0,3.0,2.0,3.0,11.0,2.0,3.0,7.0,6.0,4.0,3.0,6.0,10.0,4.0,14.0,9.0,10.0,3.0
1550,2000027346.0,James Walker,GK,1.5,11.0,6.0,8.0,8.0,14.0,10.0,1.0,3.0,11.0,7.0,14.0,6.0,6.0,13.0,11.0,1.0,10.0,1.0,9.0,6.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,11.0,10.0,7.0,5.0,9.0,5.0,3.0,15.0,13.0,8.0,5.0
1551,29023101.0,Ross Worner,GK,1.5,4.0,5.0,5.0,8.0,5.0,3.0,4.0,3.0,8.0,11.0,10.0,10.0,11.0,8.0,12.0,2.0,7.0,3.0,9.0,13.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,5.0,3.0,3.0,5.0,13.0,9.0,9.0,11.0,10.0,7.0,12.0,10.0,7.0,10.0,9.0
